normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
1.0,0.3076923076923077,0.19999999999999998,0.11764705882352941,0.64,0.0,0.4117647058823529,0.0,1.0,0.846153846153846
0.375,0.2692307692307692,0.0,0.9411764705882353,1.0,1.0,0.7647058823529411,0.28571428571428575,0.5238095238095238,0.0
0.43750000000000006,0.42307692307692313,1.0,0.8235294117647058,0.08,0.0,0.5294117647058824,0.28571428571428575,0.6190476190476191,1.0
0.43750000000000006,0.6153846153846154,1.0,0.23529411764705882,0.4,1.0,0.5882352941176471,0.14285714285714288,0.8571428571428571,0.0
0.25,0.5,1.0,0.8823529411764706,0.16,0.0,0.8235294117647058,0.8571428571428572,0.7142857142857143,0.6153846153846153
0.8750000000000001,0.34615384615384615,0.0,0.7058823529411764,0.04,1.0,0.5882352941176471,0.28571428571428575,0.28571428571428575,0.7692307692307693
0.0625,0.038461538461538464,1.0,0.4117647058823529,0.4799999999999999,0.0,0.29411764705882354,0.4285714285714286,0.28571428571428575,0.923076923076923
0.5,0.38461538461538464,0.39999999999999997,0.6470588235294118,0.88,0.0,0.4705882352941176,0.4285714285714286,0.1904761904761905,0.6923076923076923
0.31250000000000006,0.15384615384615385,0.7999999999999999,0.8235294117647058,0.11999999999999998,1.0,0.29411764705882354,0.5714285714285715,0.380952380952381,0.5384615384615384
0.9375,0.8076923076923078,0.6,0.47058823529411764,0.6,1.0,0.9411764705882352,0.8571428571428572,0.28571428571428575,0.0
0.0,0.576923076923077,1.0,0.8823529411764706,0.84,0.0,0.4705882352941176,0.4285714285714286,0.42857142857142855,0.07692307692307691
0.43750000000000006,0.0,0.0,1.0,0.23999999999999996,1.0,0.1764705882352941,0.4285714285714286,0.8571428571428571,0.38461538461538464
0.0,0.11538461538461538,0.39999999999999997,0.1764705882352941,0.7600000000000001,1.0,0.6470588235294117,1.0,1.0,0.38461538461538464
