normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.8125000000000001,0.6153846153846154,0.0,0.11764705882352941,0.9600000000000001,1.0,0.6470588235294116,0.0,0.4285714285714286,0.38461538461538464
0.5625,0.2692307692307693,0.39999999999999997,0.7647058823529411,0.6000000000000001,1.0,0.7058823529411763,0.2857142857142857,0.9523809523809526,0.46153846153846156
0.4375,0.9615384615384616,0.6,0.7058823529411764,0.6000000000000001,1.0,0.0588235294117647,0.4285714285714285,0.5714285714285715,0.0
0.5,0.11538461538461538,0.19999999999999998,0.7647058823529411,0.24000000000000002,1.0,0.35294117647058815,0.857142857142857,0.7142857142857143,0.07692307692307693
0.0625,0.23076923076923075,0.19999999999999998,0.11764705882352941,0.32000000000000006,0.0,0.5294117647058822,0.7142857142857143,0.1904761904761905,0.6153846153846154
0.0625,0.38461538461538464,0.0,0.29411764705882354,0.4,1.0,0.5882352941176471,0.4285714285714285,0.4285714285714286,0.7692307692307693
0.6875,0.8076923076923077,0.39999999999999997,0.47058823529411764,0.84,1.0,0.7647058823529411,0.5714285714285714,0.23809523809523814,0.6923076923076923
0.31250000000000006,0.5769230769230769,0.7999999999999999,0.7058823529411764,0.36,1.0,0.8823529411764705,0.5714285714285714,0.380952380952381,0.23076923076923078
0.9375,0.038461538461538464,0.0,1.0,0.72,1.0,0.6470588235294116,0.5714285714285714,0.761904761904762,0.38461538461538464
0.31250000000000006,0.34615384615384615,0.19999999999999998,0.7647058823529411,0.12000000000000001,1.0,0.7647058823529411,0.4285714285714285,0.09523809523809525,0.0
0.125,0.19230769230769232,0.6,0.1764705882352941,0.52,0.0,0.7647058823529411,0.2857142857142857,0.09523809523809525,0.9230769230769231
0.9375,0.8846153846153848,0.0,0.0,0.44,0.0,0.0,0.7142857142857143,0.33333333333333337,1.0
0.5625,0.2692307692307693,0.39999999999999997,1.0,0.56,1.0,0.5882352941176471,0.0,0.380952380952381,0.46153846153846156
0.375,0.038461538461538464,0.0,0.0,0.8,1.0,0.5294117647058822,0.5714285714285714,0.8571428571428572,0.38461538461538464
0.5,0.11538461538461538,0.0,0.8235294117647058,0.24000000000000002,0.0,1.0,0.5714285714285714,0.380952380952381,0.3076923076923077
0.9375,0.653846153846154,0.0,0.058823529411764705,0.52,1.0,0.9411764705882352,0.7142857142857143,0.28571428571428575,0.5384615384615384
0.0625,0.038461538461538464,0.19999999999999998,0.8823529411764705,1.0,0.0,0.7058823529411763,0.14285714285714285,0.04761904761904762,0.23076923076923078
0.125,0.23076923076923075,1.0,0.0,0.28,1.0,0.1176470588235294,0.0,0.9047619047619049,0.46153846153846156
0.875,0.7692307692307693,0.7999999999999999,0.29411764705882354,0.6000000000000001,0.0,0.7647058823529411,1.0,0.8571428571428572,0.15384615384615385
0.9375,0.9615384615384616,0.39999999999999997,0.058823529411764705,0.6400000000000001,1.0,0.7647058823529411,0.14285714285714285,0.380952380952381,0.7692307692307693
0.25,0.7307692307692307,1.0,0.058823529411764705,0.56,1.0,1.0,0.14285714285714285,0.1904761904761905,1.0
0.6250000000000001,0.7692307692307693,1.0,0.23529411764705882,0.04000000000000001,1.0,0.9411764705882352,0.0,0.8571428571428572,0.0
0.875,0.2692307692307693,0.6,0.47058823529411764,0.8,1.0,0.1176470588235294,0.857142857142857,0.1904761904761905,0.8461538461538463
0.8125000000000001,0.5,0.7999999999999999,0.11764705882352941,0.2,0.0,0.9411764705882352,0.4285714285714285,0.0,0.8461538461538463
