normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.25,0.8076923076923077,0.7999999999999999,0.4117647058823529,0.4000000000000001,0.0,0.5294117647058824,0.14285714285714288,0.9047619047619048,0.23076923076923073
0.0,0.19230769230769232,1.0,0.1764705882352941,0.48,0.0,1.0,0.7142857142857144,0.42857142857142855,0.6923076923076923
0.6874999999999999,0.34615384615384615,0.19999999999999998,0.4117647058823529,0.4000000000000001,0.0,0.411764705882353,1.0,0.047619047619047616,0.30769230769230765
0.5,0.42307692307692313,0.7999999999999999,0.8823529411764706,0.92,1.0,0.7058823529411765,0.7142857142857144,0.7142857142857142,0.15384615384615383
0.8749999999999999,0.42307692307692313,1.0,0.47058823529411764,0.32,1.0,0.6470588235294118,0.5714285714285715,0.7619047619047619,0.846153846153846
0.8749999999999999,0.7307692307692308,0.19999999999999998,0.058823529411764705,0.24,1.0,0.5294117647058824,0.5714285714285715,0.38095238095238093,0.23076923076923073
0.125,0.07692307692307693,0.39999999999999997,0.47058823529411764,0.12,1.0,0.05882352941176471,0.5714285714285715,0.47619047619047616,0.46153846153846145
0.3125,0.5,0.0,0.29411764705882354,0.36,0.0,0.5882352941176471,0.28571428571428575,0.6666666666666666,0.23076923076923073
1.0,0.11538461538461538,0.39999999999999997,1.0,0.52,0.0,0.823529411764706,0.28571428571428575,0.5714285714285714,0.07692307692307691
0.7499999999999999,0.9615384615384616,0.0,0.11764705882352941,0.7600000000000001,0.0,0.29411764705882354,0.8571428571428572,0.47619047619047616,0.5384615384615384
0.625,0.0,1.0,0.9411764705882353,0.48,1.0,0.23529411764705885,0.4285714285714286,0.3333333333333333,0.3846153846153846
0.8125,0.5384615384615384,0.0,0.0,0.27999999999999997,1.0,0.5294117647058824,1.0,0.8095238095238095,0.6923076923076923
0.9374999999999999,0.2692307692307692,0.7999999999999999,0.8235294117647058,0.12,1.0,0.6470588235294118,0.5714285714285715,0.23809523809523808,0.3846153846153846
0.5625,0.23076923076923075,1.0,0.29411764705882354,0.64,1.0,0.823529411764706,0.14285714285714288,0.6190476190476191,0.7692307692307692
0.8125,0.3076923076923077,0.6,0.8235294117647058,0.7600000000000001,1.0,0.35294117647058826,0.7142857142857144,0.7619047619047619,0.07692307692307691
0.0625,0.5,0.6,0.23529411764705882,0.52,1.0,0.17647058823529413,1.0,0.2857142857142857,0.6153846153846153
