normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.5624999999999999,0.38461538461538464,0.8,0.4705882352941176,0.76,0.0,0.5882352941176471,1.0,0.047619047619047616,0.15384615384615385
0.0,0.2692307692307692,0.6,0.1764705882352941,0.48,0.0,0.3529411764705882,0.14285714285714285,0.2857142857142857,1.0
0.9374999999999999,0.923076923076923,1.0,0.4705882352941176,0.24,0.0,0.3529411764705882,0.14285714285714285,0.42857142857142855,0.6153846153846154
1.0,0.7692307692307693,0.0,0.1176470588235294,0.24,1.0,0.5882352941176471,0.42857142857142855,0.19047619047619047,1.0
0.3125,0.6153846153846154,0.8,0.1764705882352941,0.76,0.0,0.0,0.7142857142857143,0.4761904761904763,0.38461538461538464
1.0,0.4615384615384615,0.4,0.2352941176470588,0.5599999999999999,1.0,0.5294117647058822,0.5714285714285714,0.42857142857142855,0.0
0.3125,0.5384615384615384,0.6,0.8235294117647057,0.36,0.0,0.5882352941176471,0.42857142857142855,0.4761904761904763,0.0
0.0625,0.34615384615384615,0.2,0.1176470588235294,0.12,0.0,0.058823529411764705,0.2857142857142857,0.5238095238095238,0.38461538461538464
0.875,0.4230769230769231,0.8,0.5294117647058822,0.12,0.0,0.41176470588235287,0.8571428571428571,0.2857142857142857,0.38461538461538464
0.3125,0.23076923076923075,0.8,0.7647058823529411,0.72,1.0,0.5294117647058822,0.0,0.2857142857142857,0.3076923076923077
0.5,0.576923076923077,1.0,0.7058823529411764,0.2,0.0,0.8823529411764705,0.5714285714285714,0.14285714285714285,1.0
0.5,0.4230769230769231,0.2,0.9411764705882352,0.92,0.0,0.3529411764705882,0.5714285714285714,0.8095238095238096,0.6153846153846154
0.75,0.5384615384615384,0.8,0.4705882352941176,0.8,1.0,1.0,0.42857142857142855,0.4761904761904763,0.07692307692307693
0.125,0.8076923076923076,0.6,0.588235294117647,0.0,1.0,0.7647058823529411,0.14285714285714285,1.0,0.15384615384615385
0.0,0.6923076923076923,0.2,0.9411764705882352,0.32,1.0,0.11764705882352941,0.0,0.42857142857142855,0.46153846153846145
0.0625,0.923076923076923,0.6,0.0,1.0,1.0,0.6470588235294117,0.0,0.14285714285714285,0.15384615384615385
0.625,0.38461538461538464,0.6,0.8823529411764703,0.24,1.0,0.8235294117647057,0.8571428571428571,0.4761904761904763,0.15384615384615385
1.0,0.38461538461538464,0.8,0.2941176470588235,0.8,1.0,0.29411764705882354,0.42857142857142855,0.4761904761904763,0.6923076923076923
0.3125,0.07692307692307693,0.4,0.4705882352941176,0.36,1.0,0.058823529411764705,0.8571428571428571,0.23809523809523814,0.23076923076923073
1.0,0.923076923076923,0.8,0.1176470588235294,0.4,0.0,1.0,0.14285714285714285,0.2857142857142857,0.46153846153846145
0.1875,0.11538461538461538,0.0,0.6470588235294117,0.64,1.0,0.41176470588235287,0.7142857142857143,0.6666666666666667,0.38461538461538464
0.3125,0.8461538461538461,0.8,0.9411764705882352,0.4,1.0,0.29411764705882354,0.42857142857142855,0.09523809523809523,0.07692307692307693
0.5,0.576923076923077,0.0,0.5294117647058822,0.5599999999999999,1.0,0.7058823529411764,0.7142857142857143,0.7142857142857142,0.5384615384615384
0.0,0.9615384615384616,1.0,0.6470588235294117,0.64,1.0,0.8235294117647057,1.0,0.2857142857142857,0.846153846153846
0.0625,0.576923076923077,0.6,0.7647058823529411,0.04,0.0,0.8235294117647057,0.42857142857142855,0.0,0.9230769230769229
0.6875,0.8846153846153847,0.6,0.5294117647058822,0.96,1.0,0.3529411764705882,0.7142857142857143,0.4761904761904763,0.5384615384615384
0.3125,0.0,1.0,0.5294117647058822,0.8,1.0,1.0,0.42857142857142855,0.9047619047619048,0.3076923076923077
0.3125,0.4615384615384615,0.2,0.588235294117647,0.32,0.0,0.41176470588235287,0.7142857142857143,0.047619047619047616,0.5384615384615384
0.8125,0.038461538461538464,0.0,0.8235294117647057,0.8,0.0,0.11764705882352941,0.14285714285714285,0.23809523809523814,0.38461538461538464
0.6875,0.11538461538461538,0.8,0.5294117647058822,1.0,0.0,0.23529411764705882,0.8571428571428571,0.23809523809523814,0.15384615384615385
0.625,0.11538461538461538,0.2,0.8823529411764703,0.8,0.0,0.7058823529411764,0.2857142857142857,0.8571428571428571,0.38461538461538464
0.5,0.6538461538461539,1.0,0.2352941176470588,0.88,0.0,0.0,1.0,0.38095238095238093,0.5384615384615384
0.875,0.4615384615384615,0.2,0.1176470588235294,0.48,1.0,0.41176470588235287,0.8571428571428571,0.7619047619047619,1.0
0.8125,0.8846153846153847,0.6,0.8823529411764703,0.08,1.0,0.8823529411764705,1.0,0.9047619047619048,0.38461538461538464
0.625,0.0,0.2,0.7058823529411764,0.27999999999999997,1.0,0.9411764705882353,0.2857142857142857,0.5714285714285714,0.6923076923076923
0.875,0.8461538461538461,0.4,0.8235294117647057,0.8,1.0,0.1764705882352941,0.14285714285714285,0.8571428571428571,0.846153846153846
0.5,0.6538461538461539,0.6,0.3529411764705882,0.88,1.0,0.8823529411764705,0.7142857142857143,0.5714285714285714,0.6923076923076923
0.0,0.38461538461538464,0.4,0.2941176470588235,0.92,0.0,0.47058823529411764,0.8571428571428571,0.42857142857142855,0.9230769230769229
0.875,0.0,0.4,0.9411764705882352,0.72,0.0,0.6470588235294117,0.8571428571428571,0.38095238095238093,0.6923076923076923
0.0625,0.19230769230769232,0.4,0.2352941176470588,0.64,1.0,0.7647058823529411,0.8571428571428571,0.23809523809523814,0.0
0.75,0.23076923076923075,0.6,1.0,0.68,1.0,0.11764705882352941,0.8571428571428571,0.8095238095238096,0.6153846153846154
0.125,0.4230769230769231,0.4,0.5294117647058822,0.36,1.0,0.058823529411764705,0.2857142857142857,0.047619047619047616,0.07692307692307693
0.8125,0.23076923076923075,0.8,0.7647058823529411,0.5599999999999999,0.0,0.6470588235294117,1.0,0.7142857142857142,0.846153846153846
0.9374999999999999,0.5,0.2,0.2941176470588235,0.12,0.0,0.7647058823529411,0.14285714285714285,0.6666666666666667,0.3076923076923077
0.625,0.6923076923076923,0.2,0.0588235294117647,0.5599999999999999,1.0,0.5882352941176471,1.0,0.5238095238095238,0.23076923076923073
0.3125,0.038461538461538464,0.8,0.41176470588235287,0.6,0.0,0.29411764705882354,0.7142857142857143,0.7619047619047619,0.07692307692307693
0.3125,0.6923076923076923,1.0,0.7647058823529411,0.16,0.0,0.41176470588235287,0.5714285714285714,0.42857142857142855,0.6923076923076923
0.25,0.34615384615384615,0.0,0.3529411764705882,0.8399999999999999,0.0,0.23529411764705882,0.14285714285714285,0.14285714285714285,1.0
0.0,0.5384615384615384,0.8,1.0,0.24,1.0,0.47058823529411764,0.42857142857142855,0.6190476190476191,0.6153846153846154
1.0,0.3076923076923077,1.0,0.2941176470588235,0.0,1.0,0.5294117647058822,1.0,0.7142857142857142,0.23076923076923073
0.375,0.576923076923077,0.8,0.7647058823529411,0.2,1.0,0.41176470588235287,1.0,0.047619047619047616,0.38461538461538464
0.4375,0.7692307692307693,0.8,0.8235294117647057,0.6,0.0,0.8823529411764705,0.5714285714285714,0.19047619047619047,0.0
0.5624999999999999,0.576923076923077,0.2,0.41176470588235287,0.24,1.0,0.1764705882352941,0.7142857142857143,0.8571428571428571,0.3076923076923077
0.125,0.8076923076923076,1.0,0.9411764705882352,0.08,0.0,0.6470588235294117,0.14285714285714285,0.09523809523809523,0.15384615384615385
0.5,0.7692307692307693,0.4,0.2941176470588235,0.36,0.0,1.0,0.2857142857142857,0.8571428571428571,0.0
0.375,0.5,0.2,0.3529411764705882,0.2,1.0,0.47058823529411764,0.5714285714285714,0.14285714285714285,0.9230769230769229
0.5624999999999999,0.6153846153846154,1.0,0.2941176470588235,0.96,1.0,0.5882352941176471,0.7142857142857143,0.38095238095238093,0.7692307692307693
0.0625,0.8076923076923076,0.6,0.9411764705882352,0.8,0.0,0.8235294117647057,0.0,0.38095238095238093,0.5384615384615384
0.0,0.8461538461538461,0.2,0.7058823529411764,0.44,1.0,0.41176470588235287,0.7142857142857143,0.0,0.15384615384615385
0.0,0.8846153846153847,0.2,0.3529411764705882,0.8,0.0,0.058823529411764705,1.0,0.0,0.07692307692307693
0.375,0.4615384615384615,0.8,0.0588235294117647,0.76,0.0,0.5882352941176471,0.8571428571428571,0.33333333333333337,0.0
0.5624999999999999,0.38461538461538464,0.4,0.4705882352941176,0.32,0.0,0.29411764705882354,0.0,0.9523809523809526,0.3076923076923077
0.5624999999999999,0.38461538461538464,1.0,0.0588235294117647,0.16,0.0,0.9411764705882353,0.8571428571428571,0.047619047619047616,0.6153846153846154
0.375,0.8846153846153847,0.2,0.1176470588235294,0.36,0.0,0.7647058823529411,0.0,0.7142857142857142,0.38461538461538464
0.6875,0.8846153846153847,0.0,1.0,0.96,1.0,0.6470588235294117,0.2857142857142857,0.7142857142857142,0.3076923076923077
0.0,1.0,0.0,0.3529411764705882,0.0,0.0,0.058823529411764705,0.0,0.9047619047619048,0.38461538461538464
0.4375,0.19230769230769232,0.0,0.8823529411764703,0.76,0.0,0.11764705882352941,0.8571428571428571,0.9047619047619048,0.846153846153846
0.375,0.4615384615384615,0.6,0.1764705882352941,1.0,0.0,0.5294117647058822,0.8571428571428571,0.9047619047619048,0.23076923076923073
0.9374999999999999,0.3076923076923077,1.0,0.2941176470588235,0.64,1.0,0.23529411764705882,0.8571428571428571,0.42857142857142855,0.6153846153846154
0.0,0.15384615384615385,0.4,0.9411764705882352,0.64,0.0,0.8235294117647057,0.42857142857142855,0.047619047619047616,0.9230769230769229
1.0,0.38461538461538464,1.0,0.9411764705882352,0.12,0.0,0.5294117647058822,0.8571428571428571,0.7142857142857142,0.15384615384615385
0.125,0.15384615384615385,1.0,0.2352941176470588,0.72,1.0,0.29411764705882354,0.8571428571428571,0.14285714285714285,0.5384615384615384
0.6875,0.6923076923076923,1.0,0.1764705882352941,1.0,0.0,0.7058823529411764,0.5714285714285714,0.4761904761904763,0.846153846153846
0.25,0.6538461538461539,0.6,0.6470588235294117,0.5599999999999999,1.0,0.5294117647058822,0.2857142857142857,0.5238095238095238,0.6153846153846154
0.0,0.038461538461538464,0.6,0.3529411764705882,0.2,0.0,0.8823529411764705,0.42857142857142855,0.047619047619047616,0.7692307692307693
0.3125,0.5384615384615384,1.0,0.2352941176470588,0.4,0.0,0.7647058823529411,0.14285714285714285,0.7619047619047619,0.846153846153846
0.8125,0.5384615384615384,1.0,0.2941176470588235,0.96,1.0,0.1764705882352941,1.0,0.42857142857142855,1.0
0.875,0.6538461538461539,0.0,0.6470588235294117,0.8,1.0,1.0,0.14285714285714285,0.6666666666666667,0.6153846153846154
0.1875,0.7307692307692307,0.2,0.588235294117647,0.4,1.0,0.058823529411764705,0.14285714285714285,0.8095238095238096,0.38461538461538464
