normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.37499999999999994,0.6923076923076922,1.0,0.0,0.07999999999999999,0.0,0.41176470588235287,0.0,0.8571428571428571,0.8461538461538461
0.43749999999999994,0.6923076923076922,0.7999999999999999,0.5882352941176471,0.6399999999999999,1.0,0.4705882352941176,0.14285714285714285,0.5238095238095238,0.46153846153846145
0.9374999999999999,0.9615384615384616,1.0,0.0,0.8399999999999999,1.0,0.4705882352941176,0.7142857142857143,0.1904761904761905,0.38461538461538464
0.0625,0.846153846153846,0.39999999999999997,0.35294117647058826,0.23999999999999996,0.0,0.9411764705882352,0.42857142857142855,0.14285714285714285,0.6153846153846153
0.0,0.3846153846153846,1.0,0.8235294117647058,0.44,0.0,0.8235294117647057,0.42857142857142855,1.0,0.8461538461538461
0.25,0.6923076923076922,0.6,0.23529411764705885,0.52,0.0,0.9411764705882352,1.0,0.8571428571428571,0.23076923076923073
0.125,0.2307692307692307,0.6,0.6470588235294118,0.15999999999999998,1.0,0.41176470588235287,0.0,0.8095238095238096,1.0
0.43749999999999994,0.8846153846153846,1.0,0.23529411764705885,0.4799999999999999,1.0,0.1764705882352941,0.14285714285714285,0.6666666666666666,0.0
0.6874999999999999,0.0,0.6,0.7647058823529412,0.44,0.0,1.0,0.7142857142857143,0.380952380952381,0.6923076923076922
0.8125,0.4615384615384614,0.39999999999999997,0.9411764705882354,1.0,1.0,0.5294117647058822,0.7142857142857143,0.761904761904762,0.23076923076923073
0.18749999999999997,0.03846153846153846,0.39999999999999997,0.6470588235294118,0.19999999999999998,0.0,1.0,0.7142857142857143,0.3333333333333333,0.5384615384615384
0.0,0.11538461538461535,0.39999999999999997,0.23529411764705885,0.31999999999999995,0.0,0.3529411764705882,0.8571428571428571,0.42857142857142855,0.7692307692307693
0.43749999999999994,0.4615384615384614,0.0,0.5882352941176471,0.5599999999999999,0.0,0.0588235294117647,0.2857142857142857,0.9523809523809526,0.6923076923076922
0.6874999999999999,0.07692307692307691,0.7999999999999999,0.9411764705882354,1.0,0.0,0.588235294117647,0.2857142857142857,0.8095238095238096,0.5384615384615384
1.0,0.30769230769230765,0.39999999999999997,0.35294117647058826,0.19999999999999998,0.0,0.4705882352941176,0.0,0.1904761904761905,0.0
0.625,0.0,0.7999999999999999,0.35294117647058826,0.4799999999999999,0.0,0.764705882352941,0.42857142857142855,0.7142857142857143,0.0
0.625,1.0,1.0,0.9411764705882354,0.5599999999999999,1.0,0.0,0.7142857142857143,0.8571428571428571,0.15384615384615383
1.0,0.6153846153846153,0.0,1.0,0.07999999999999999,1.0,0.9411764705882352,0.5714285714285714,0.8095238095238096,0.8461538461538461
0.9374999999999999,0.423076923076923,0.19999999999999998,0.5294117647058824,0.6399999999999999,1.0,0.9411764705882352,0.2857142857142857,0.6666666666666666,0.38461538461538464
0.0625,0.1923076923076923,0.19999999999999998,0.4705882352941177,0.19999999999999998,1.0,0.7058823529411764,0.5714285714285714,0.7142857142857143,0.6153846153846153
0.37499999999999994,0.7692307692307692,0.0,0.4705882352941177,1.0,0.0,0.8235294117647057,1.0,0.8095238095238096,0.7692307692307693
0.7499999999999999,0.7692307692307692,0.19999999999999998,0.9411764705882354,0.27999999999999997,1.0,0.2352941176470588,0.2857142857142857,0.5238095238095238,0.23076923076923073
0.37499999999999994,0.8846153846153846,0.7999999999999999,0.6470588235294118,0.5599999999999999,0.0,0.0588235294117647,0.8571428571428571,0.42857142857142855,0.07692307692307691
0.8125,0.6538461538461539,0.19999999999999998,0.17647058823529413,0.19999999999999998,1.0,1.0,0.14285714285714285,0.5238095238095238,0.0
0.9374999999999999,0.5,0.19999999999999998,0.23529411764705885,0.7599999999999999,0.0,0.764705882352941,1.0,0.5238095238095238,0.15384615384615383
1.0,0.3846153846153846,1.0,0.4117647058823529,0.5599999999999999,0.0,0.1176470588235294,1.0,0.380952380952381,0.0
0.9374999999999999,0.15384615384615383,0.7999999999999999,0.23529411764705885,0.27999999999999997,0.0,0.8823529411764706,1.0,0.2857142857142857,0.30769230769230765
