normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.6875,0.6153846153846154,0.19999999999999998,0.41176470588235287,0.88,1.0,1.0,0.28571428571428575,0.5238095238095238,0.23076923076923073
0.7499999999999999,0.7692307692307694,0.0,0.5882352941176471,0.12000000000000001,1.0,0.7647058823529412,0.8571428571428572,0.761904761904762,0.6153846153846153
0.9375,0.5384615384615384,1.0,0.058823529411764705,0.56,0.0,0.058823529411764705,0.4285714285714286,0.6666666666666666,0.23076923076923073
0.625,0.19230769230769235,0.6,0.8823529411764705,0.88,1.0,0.8235294117647058,0.14285714285714288,0.5238095238095238,0.30769230769230765
0.18749999999999997,0.5769230769230769,0.39999999999999997,0.11764705882352941,0.8,1.0,0.23529411764705882,1.0,0.761904761904762,0.5384615384615384
0.125,0.5384615384615384,1.0,1.0,0.88,1.0,0.7647058823529412,0.8571428571428572,0.1904761904761905,0.23076923076923073
1.0,0.5,0.39999999999999997,0.0,0.12000000000000001,1.0,0.7058823529411764,0.28571428571428575,0.5714285714285714,0.46153846153846145
1.0,0.9615384615384616,0.19999999999999998,0.5882352941176471,0.32,0.0,0.3529411764705882,0.4285714285714286,0.8095238095238096,0.0
0.37499999999999994,1.0,0.0,0.11764705882352941,0.84,1.0,1.0,0.0,1.0,0.9230769230769229
0.7499999999999999,0.15384615384615385,0.7999999999999999,0.8823529411764705,0.44,0.0,0.9411764705882353,0.5714285714285715,0.761904761904762,0.6153846153846153
0.9375,0.11538461538461538,0.19999999999999998,0.0,1.0,0.0,0.29411764705882354,0.28571428571428575,0.5238095238095238,0.46153846153846145
0.6875,0.9615384615384616,0.6,0.29411764705882354,0.9200000000000002,1.0,0.9411764705882353,0.5714285714285715,0.6666666666666666,0.30769230769230765
0.3125,0.9615384615384616,0.6,0.41176470588235287,0.48000000000000004,0.0,0.5294117647058824,0.8571428571428572,0.4761904761904763,0.9230769230769229
0.0,0.8461538461538463,0.7999999999999999,0.8235294117647057,0.36,0.0,0.6470588235294118,0.14285714285714288,0.3333333333333333,0.0
0.7499999999999999,0.5,0.19999999999999998,0.1764705882352941,0.32,1.0,0.8823529411764705,0.4285714285714286,0.1904761904761905,0.9230769230769229
0.125,0.038461538461538464,0.19999999999999998,0.7058823529411764,0.8,0.0,0.47058823529411764,0.8571428571428572,0.4761904761904763,0.38461538461538464
0.875,0.038461538461538464,0.7999999999999999,0.7647058823529411,0.64,0.0,0.5294117647058824,1.0,0.9523809523809526,0.46153846153846145
0.4375,0.3076923076923077,0.7999999999999999,0.29411764705882354,0.24000000000000002,0.0,0.23529411764705882,0.8571428571428572,0.1904761904761905,0.5384615384615384
0.875,0.7692307692307694,0.39999999999999997,0.058823529411764705,0.76,0.0,0.23529411764705882,1.0,0.14285714285714285,0.30769230769230765
0.875,0.0,0.19999999999999998,0.9411764705882353,1.0,0.0,0.23529411764705882,0.4285714285714286,0.9047619047619049,1.0
0.7499999999999999,0.7307692307692307,1.0,0.058823529411764705,0.04,1.0,0.0,0.28571428571428575,0.5714285714285714,0.15384615384615383
0.5,0.9615384615384616,0.6,0.47058823529411764,0.88,0.0,0.9411764705882353,0.7142857142857144,0.6190476190476191,0.23076923076923073
0.6875,0.3076923076923077,0.7999999999999999,0.8823529411764705,0.2,1.0,0.6470588235294118,1.0,0.761904761904762,0.5384615384615384
0.9375,0.5769230769230769,1.0,0.3529411764705882,0.9600000000000001,1.0,0.058823529411764705,0.14285714285714288,0.380952380952381,0.6153846153846153
0.125,0.8076923076923076,1.0,0.6470588235294117,0.56,0.0,0.9411764705882353,0.8571428571428572,0.9523809523809526,0.0
