normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.8125,0.5769230769230769,0.7999999999999998,0.1176470588235294,0.72,0.0,0.7647058823529411,1.0,0.8571428571428571,0.3846153846153846
0.4375,0.4230769230769231,0.3999999999999999,0.3529411764705882,0.56,1.0,0.5294117647058824,0.14285714285714288,0.14285714285714285,0.07692307692307691
0.375,0.038461538461538464,0.19999999999999996,0.2941176470588235,0.08,0.0,0.9411764705882353,0.28571428571428575,0.23809523809523814,0.23076923076923073
1.0,0.038461538461538464,1.0,0.41176470588235287,0.72,1.0,0.058823529411764705,0.28571428571428575,0.19047619047619052,0.7692307692307692
0.8125,0.6153846153846154,0.0,0.588235294117647,0.28,1.0,0.5882352941176471,0.5714285714285715,0.523809523809524,0.0
0.5625,0.2692307692307692,0.19999999999999996,0.4705882352941176,0.52,1.0,0.6470588235294118,0.14285714285714288,0.4761904761904763,0.846153846153846
0.8125,0.038461538461538464,0.0,0.9411764705882352,0.4000000000000001,0.0,0.058823529411764705,0.8571428571428571,0.42857142857142855,0.30769230769230765
0.9375,0.34615384615384615,1.0,0.7647058823529411,0.48,0.0,0.29411764705882354,0.5714285714285715,0.5714285714285714,0.46153846153846145
0.8125,0.4230769230769231,0.5999999999999999,0.41176470588235287,0.4000000000000001,0.0,1.0,0.28571428571428575,0.9047619047619049,0.07692307692307691
0.5,0.07692307692307693,1.0,0.2941176470588235,0.84,1.0,0.9411764705882353,0.28571428571428575,0.8095238095238096,0.846153846153846
0.9375,0.5,0.3999999999999999,0.2352941176470588,0.16,0.0,0.8823529411764707,0.28571428571428575,0.8571428571428571,0.846153846153846
0.4375,0.15384615384615385,0.0,0.8235294117647057,0.28,0.0,1.0,0.7142857142857143,0.9047619047619049,0.7692307692307692
0.375,1.0,0.3999999999999999,0.588235294117647,0.92,1.0,0.0,0.0,0.04761904761904763,0.5384615384615384
0.1875,0.15384615384615385,0.3999999999999999,0.2941176470588235,0.08,0.0,0.29411764705882354,0.8571428571428571,0.09523809523809526,0.15384615384615383
0.4375,0.38461538461538464,0.3999999999999999,0.7647058823529411,0.72,1.0,1.0,0.0,0.0,0.07692307692307691
0.0625,0.8076923076923077,0.5999999999999999,0.4705882352941176,0.72,0.0,0.823529411764706,0.8571428571428571,0.2857142857142857,1.0
0.375,0.11538461538461538,1.0,0.6470588235294117,0.7600000000000001,0.0,0.23529411764705882,0.7142857142857143,0.4761904761904763,0.846153846153846
0.1875,0.038461538461538464,0.5999999999999999,0.2352941176470588,0.24,1.0,0.5294117647058824,0.5714285714285715,0.6666666666666667,0.6923076923076922
0.4375,0.8461538461538461,1.0,0.0588235294117647,0.4000000000000001,1.0,0.35294117647058826,0.7142857142857143,0.23809523809523814,1.0
0.8125,0.23076923076923075,0.3999999999999999,0.5294117647058824,0.96,1.0,0.9411764705882353,0.0,0.4761904761904763,0.6923076923076922
0.75,0.5384615384615384,1.0,0.2941176470588235,0.7600000000000001,1.0,0.7058823529411765,0.14285714285714288,1.0,1.0
1.0,0.19230769230769232,0.0,0.1764705882352941,0.24,0.0,0.411764705882353,0.28571428571428575,0.42857142857142855,0.15384615384615383
0.0,0.38461538461538464,0.7999999999999998,0.4705882352941176,0.96,1.0,0.411764705882353,0.7142857142857143,0.09523809523809526,0.7692307692307692
0.25,0.19230769230769232,0.5999999999999999,0.41176470588235287,0.20000000000000004,1.0,0.23529411764705882,0.14285714285714288,0.7142857142857144,0.9230769230769229
0.6250000000000001,0.8076923076923077,1.0,0.2941176470588235,0.4000000000000001,1.0,0.23529411764705882,0.7142857142857143,0.7142857142857144,0.9230769230769229
0.875,0.23076923076923075,0.19999999999999996,0.2941176470588235,0.92,0.0,0.058823529411764705,0.42857142857142855,0.0,0.9230769230769229
0.5625,0.038461538461538464,0.5999999999999999,1.0,0.36,1.0,0.411764705882353,0.7142857142857143,1.0,0.846153846153846
0.375,0.038461538461538464,0.19999999999999996,0.3529411764705882,0.8000000000000002,1.0,1.0,0.14285714285714288,0.33333333333333337,0.6923076923076922
0.31250000000000006,0.9615384615384616,0.7999999999999998,0.8823529411764706,0.12,1.0,1.0,1.0,0.38095238095238104,0.846153846153846
0.8125,0.34615384615384615,0.3999999999999999,0.3529411764705882,0.4000000000000001,0.0,0.11764705882352941,0.0,0.42857142857142855,0.3846153846153846
0.0,0.0,0.19999999999999996,0.41176470588235287,0.48,0.0,0.9411764705882353,0.42857142857142855,0.8571428571428571,0.07692307692307691
0.6250000000000001,0.34615384615384615,0.0,0.2941176470588235,0.32,0.0,0.17647058823529413,1.0,0.14285714285714285,0.0
0.75,0.5,0.5999999999999999,0.0588235294117647,0.7600000000000001,1.0,0.5294117647058824,0.0,0.0,0.9230769230769229
0.1875,0.4230769230769231,0.3999999999999999,1.0,0.48,0.0,0.0,0.42857142857142855,0.04761904761904763,0.30769230769230765
0.375,0.6153846153846154,1.0,0.0,0.36,1.0,0.11764705882352941,1.0,0.09523809523809526,0.6153846153846153
0.0625,1.0,0.5999999999999999,0.7058823529411764,0.20000000000000004,1.0,0.058823529411764705,0.5714285714285715,0.523809523809524,0.46153846153846145
0.25,0.4230769230769231,0.3999999999999999,0.3529411764705882,0.64,0.0,0.8823529411764707,0.14285714285714288,0.6666666666666667,0.30769230769230765
0.1875,0.15384615384615385,0.19999999999999996,0.7058823529411764,1.0,1.0,0.17647058823529413,0.0,0.2857142857142857,0.3846153846153846
0.375,0.6538461538461539,0.3999999999999999,0.9411764705882352,0.08,0.0,0.411764705882353,1.0,0.7619047619047621,0.7692307692307692
0.31250000000000006,0.3076923076923077,1.0,0.2352941176470588,0.4000000000000001,0.0,0.7647058823529411,0.42857142857142855,0.6190476190476192,0.9230769230769229
0.4375,0.6538461538461539,1.0,0.8823529411764706,0.4000000000000001,1.0,0.7647058823529411,1.0,0.8571428571428571,0.46153846153846145
0.125,0.7692307692307693,0.3999999999999999,0.0,0.52,1.0,0.35294117647058826,0.5714285714285715,0.4761904761904763,0.9230769230769229
0.125,0.5384615384615384,0.5999999999999999,0.1764705882352941,0.88,1.0,0.7058823529411765,0.42857142857142855,0.23809523809523814,0.0
0.6875,0.4230769230769231,0.7999999999999998,0.9411764705882352,0.8000000000000002,1.0,0.11764705882352941,0.42857142857142855,0.42857142857142855,0.0
0.25,0.3076923076923077,0.0,0.1764705882352941,0.92,0.0,0.5882352941176471,0.42857142857142855,0.9523809523809526,0.30769230769230765
0.6250000000000001,0.07692307692307693,0.3999999999999999,0.41176470588235287,0.48,0.0,0.9411764705882353,0.14285714285714288,0.14285714285714285,0.6923076923076922
0.0,0.5,0.0,0.7058823529411764,0.28,1.0,0.47058823529411764,0.42857142857142855,0.33333333333333337,0.7692307692307692
0.0,0.3076923076923077,0.19999999999999996,0.588235294117647,0.48,1.0,0.0,0.14285714285714288,0.9523809523809526,0.46153846153846145
0.375,0.7307692307692307,0.19999999999999996,0.0588235294117647,0.52,1.0,0.0,0.28571428571428575,0.6666666666666667,0.5384615384615384
0.875,0.038461538461538464,0.3999999999999999,1.0,0.20000000000000004,1.0,0.5294117647058824,0.0,0.38095238095238104,0.07692307692307691
0.6250000000000001,0.23076923076923075,1.0,0.1176470588235294,0.12,0.0,0.6470588235294118,0.8571428571428571,0.9047619047619049,0.15384615384615383
0.31250000000000006,0.3076923076923077,0.5999999999999999,0.9411764705882352,0.7600000000000001,0.0,0.7058823529411765,0.7142857142857143,0.23809523809523814,0.23076923076923073
0.9375,0.4615384615384615,0.0,0.0588235294117647,0.68,0.0,0.5294117647058824,0.8571428571428571,0.04761904761904763,0.23076923076923073
0.25,0.4615384615384615,0.5999999999999999,0.1764705882352941,0.84,0.0,0.9411764705882353,0.0,0.7142857142857144,0.7692307692307692
1.0,0.23076923076923075,1.0,0.41176470588235287,0.20000000000000004,1.0,0.411764705882353,0.8571428571428571,0.6666666666666667,0.0
0.6250000000000001,0.4615384615384615,0.0,0.2352941176470588,0.24,0.0,0.7647058823529411,0.7142857142857143,0.2857142857142857,0.30769230769230765
0.75,0.4615384615384615,0.7999999999999998,0.8823529411764706,0.52,1.0,0.23529411764705882,0.0,0.14285714285714285,0.0
0.875,0.19230769230769232,0.7999999999999998,0.2941176470588235,0.20000000000000004,1.0,0.29411764705882354,0.8571428571428571,0.42857142857142855,0.3846153846153846
0.6250000000000001,0.923076923076923,0.19999999999999996,0.7647058823529411,0.16,0.0,0.17647058823529413,0.0,0.09523809523809526,1.0
0.0625,0.6153846153846154,0.5999999999999999,0.6470588235294117,0.88,0.0,0.7647058823529411,0.8571428571428571,0.7142857142857144,0.3846153846153846
0.375,1.0,0.3999999999999999,0.41176470588235287,0.44,1.0,0.35294117647058826,0.7142857142857143,0.9523809523809526,0.46153846153846145
0.5,0.0,0.3999999999999999,0.8235294117647057,0.4000000000000001,0.0,0.411764705882353,1.0,0.9047619047619049,0.15384615384615383
0.0625,0.6923076923076923,0.7999999999999998,0.41176470588235287,0.0,0.0,0.29411764705882354,0.28571428571428575,0.9047619047619049,0.15384615384615383
0.1875,0.8076923076923077,0.0,0.0588235294117647,0.04,1.0,0.17647058823529413,0.7142857142857143,0.4761904761904763,0.846153846153846
0.875,0.4615384615384615,0.5999999999999999,0.0588235294117647,0.88,1.0,0.5294117647058824,0.42857142857142855,1.0,1.0
0.125,0.34615384615384615,0.0,0.2352941176470588,0.12,0.0,0.8823529411764707,0.7142857142857143,0.8095238095238096,0.0
0.125,0.9615384615384616,0.7999999999999998,0.6470588235294117,0.96,0.0,0.7058823529411765,0.14285714285714288,0.8095238095238096,0.9230769230769229
0.6875,0.07692307692307693,0.19999999999999996,0.3529411764705882,0.28,0.0,0.411764705882353,0.14285714285714288,0.19047619047619052,1.0
0.25,0.923076923076923,0.5999999999999999,0.9411764705882352,0.28,0.0,0.29411764705882354,0.7142857142857143,0.8095238095238096,0.846153846153846
0.31250000000000006,0.038461538461538464,0.5999999999999999,0.2941176470588235,0.04,1.0,0.8823529411764707,0.14285714285714288,0.04761904761904763,0.30769230769230765
0.5625,0.8076923076923077,0.0,0.8823529411764706,0.7600000000000001,1.0,0.8823529411764707,0.5714285714285715,0.5714285714285714,0.0
0.375,0.8076923076923077,0.7999999999999998,0.8823529411764706,0.0,1.0,1.0,0.42857142857142855,0.38095238095238104,0.07692307692307691
0.5,0.6538461538461539,0.3999999999999999,0.7058823529411764,0.04,0.0,0.35294117647058826,1.0,0.523809523809524,0.6923076923076922
0.875,0.9615384615384616,0.19999999999999996,0.588235294117647,0.52,1.0,0.47058823529411764,0.42857142857142855,0.9523809523809526,0.7692307692307692
0.1875,0.2692307692307692,0.0,0.1764705882352941,0.96,0.0,0.411764705882353,0.8571428571428571,0.19047619047619052,0.6923076923076922
0.875,0.5769230769230769,0.19999999999999996,1.0,0.48,1.0,0.11764705882352941,1.0,0.7142857142857144,1.0
0.75,0.8846153846153847,0.19999999999999996,0.6470588235294117,0.4000000000000001,1.0,0.058823529411764705,1.0,0.5714285714285714,0.9230769230769229
0.375,0.4230769230769231,0.0,0.41176470588235287,0.36,0.0,0.823529411764706,0.5714285714285715,0.8095238095238096,0.0
0.4375,0.0,0.5999999999999999,0.7647058823529411,0.08,0.0,1.0,0.0,0.4761904761904763,0.6153846153846153
0.375,0.8846153846153847,0.7999999999999998,0.0,0.20000000000000004,0.0,0.9411764705882353,0.42857142857142855,0.9047619047619049,0.9230769230769229
0.0625,0.7692307692307693,0.3999999999999999,0.7647058823529411,0.7600000000000001,1.0,1.0,0.7142857142857143,0.04761904761904763,0.0
0.31250000000000006,0.8076923076923077,0.3999999999999999,0.7647058823529411,1.0,0.0,0.17647058823529413,0.14285714285714288,0.14285714285714285,0.9230769230769229
0.0,0.9615384615384616,0.5999999999999999,0.6470588235294117,0.12,0.0,0.8823529411764707,0.28571428571428575,1.0,0.15384615384615383
0.6250000000000001,0.8846153846153847,0.7999999999999998,0.8823529411764706,0.64,1.0,0.823529411764706,0.0,1.0,0.15384615384615383
0.25,0.07692307692307693,1.0,0.6470588235294117,0.72,1.0,0.29411764705882354,0.5714285714285715,0.33333333333333337,1.0
0.375,0.8846153846153847,0.0,0.4705882352941176,0.64,0.0,0.058823529411764705,0.0,0.0,0.5384615384615384
0.75,0.34615384615384615,0.5999999999999999,0.41176470588235287,0.12,0.0,0.29411764705882354,0.28571428571428575,0.14285714285714285,0.30769230769230765
0.4375,0.5384615384615384,0.3999999999999999,1.0,0.12,1.0,0.29411764705882354,0.42857142857142855,0.9047619047619049,0.15384615384615383
0.9375,0.5769230769230769,1.0,0.2352941176470588,0.24,0.0,0.5882352941176471,0.0,0.33333333333333337,0.6923076923076922
0.9375,0.8846153846153847,0.19999999999999996,0.0588235294117647,0.6,0.0,0.35294117647058826,0.28571428571428575,0.14285714285714285,0.3846153846153846
0.5,0.07692307692307693,1.0,0.41176470588235287,0.92,1.0,0.823529411764706,0.28571428571428575,0.7619047619047621,1.0
0.4375,0.15384615384615385,1.0,1.0,0.20000000000000004,0.0,0.35294117647058826,0.42857142857142855,0.23809523809523814,0.846153846153846
0.0,0.23076923076923075,0.7999999999999998,0.7058823529411764,0.32,0.0,0.0,0.5714285714285715,0.6190476190476192,0.9230769230769229
0.5,0.23076923076923075,0.5999999999999999,1.0,0.96,0.0,0.17647058823529413,0.0,0.38095238095238104,0.3846153846153846
1.0,0.3076923076923077,0.5999999999999999,0.9411764705882352,0.16,0.0,0.7647058823529411,0.8571428571428571,0.23809523809523814,0.5384615384615384
0.75,0.3076923076923077,0.5999999999999999,0.7058823529411764,0.16,0.0,1.0,0.14285714285714288,0.523809523809524,0.846153846153846
0.25,0.8076923076923077,1.0,0.588235294117647,0.8000000000000002,1.0,0.7647058823529411,1.0,0.38095238095238104,0.30769230769230765
0.75,0.11538461538461538,0.19999999999999996,0.41176470588235287,0.56,0.0,0.29411764705882354,1.0,0.4761904761904763,0.46153846153846145
0.75,0.6153846153846154,0.19999999999999996,1.0,0.72,0.0,0.11764705882352941,0.14285714285714288,0.8571428571428571,0.30769230769230765
0.875,0.7307692307692307,1.0,0.1764705882352941,0.32,0.0,0.058823529411764705,1.0,0.4761904761904763,0.7692307692307692
0.5625,0.4615384615384615,0.3999999999999999,0.8823529411764706,0.08,1.0,0.6470588235294118,0.42857142857142855,0.09523809523809526,0.07692307692307691
0.9375,0.2692307692307692,0.0,0.588235294117647,0.36,0.0,0.11764705882352941,0.14285714285714288,0.5714285714285714,0.6153846153846153
0.1875,0.4615384615384615,0.7999999999999998,0.0588235294117647,0.88,1.0,0.8823529411764707,0.7142857142857143,0.14285714285714285,0.7692307692307692
0.75,0.4615384615384615,0.7999999999999998,0.3529411764705882,1.0,1.0,0.17647058823529413,0.8571428571428571,0.8095238095238096,0.07692307692307691
0.9375,0.11538461538461538,0.7999999999999998,0.5294117647058824,0.48,0.0,0.6470588235294118,0.28571428571428575,0.4761904761904763,0.6153846153846153
0.31250000000000006,0.19230769230769232,1.0,0.5294117647058824,0.12,1.0,0.11764705882352941,1.0,0.4761904761904763,0.23076923076923073
0.6875,0.8461538461538461,0.5999999999999999,0.7647058823529411,0.68,1.0,1.0,0.42857142857142855,0.6666666666666667,0.15384615384615383
0.9375,0.5769230769230769,0.0,0.0588235294117647,0.84,1.0,0.823529411764706,0.0,0.0,0.30769230769230765
0.6875,0.5384615384615384,0.7999999999999998,0.7058823529411764,0.72,0.0,0.8823529411764707,0.7142857142857143,1.0,0.0
0.875,0.07692307692307693,1.0,0.1176470588235294,0.84,0.0,0.47058823529411764,0.14285714285714288,0.6666666666666667,0.30769230769230765
0.1875,0.5769230769230769,0.19999999999999996,0.7058823529411764,0.88,1.0,0.6470588235294118,0.8571428571428571,1.0,0.07692307692307691
0.125,0.4230769230769231,1.0,0.2941176470588235,0.48,1.0,0.7058823529411765,0.14285714285714288,0.2857142857142857,0.5384615384615384
0.5625,0.8076923076923077,0.7999999999999998,0.8823529411764706,1.0,1.0,0.058823529411764705,0.7142857142857143,0.7142857142857144,0.0
0.4375,0.8846153846153847,0.19999999999999996,0.2941176470588235,0.56,0.0,0.411764705882353,0.28571428571428575,0.7619047619047621,0.23076923076923073
0.0625,0.38461538461538464,0.0,0.3529411764705882,0.8000000000000002,1.0,0.7647058823529411,1.0,0.38095238095238104,0.9230769230769229
0.31250000000000006,0.23076923076923075,1.0,0.0,0.6,0.0,0.23529411764705882,1.0,0.9523809523809526,0.30769230769230765
0.5625,0.9615384615384616,0.19999999999999996,0.8823529411764706,0.20000000000000004,0.0,0.11764705882352941,0.5714285714285715,0.7619047619047621,0.3846153846153846
0.375,0.038461538461538464,1.0,0.9411764705882352,0.4000000000000001,0.0,0.7058823529411765,1.0,0.8095238095238096,0.5384615384615384
0.5,0.7692307692307693,0.7999999999999998,0.7058823529411764,0.12,1.0,0.8823529411764707,0.8571428571428571,0.42857142857142855,0.15384615384615383
0.375,0.11538461538461538,0.5999999999999999,0.4705882352941176,0.44,1.0,0.5294117647058824,0.0,0.2857142857142857,0.30769230769230765
0.875,0.3076923076923077,0.0,0.7647058823529411,0.6,1.0,0.17647058823529413,0.8571428571428571,0.42857142857142855,0.30769230769230765
0.5625,0.6153846153846154,0.5999999999999999,0.6470588235294117,0.6,0.0,0.11764705882352941,0.0,0.8095238095238096,0.46153846153846145
0.75,0.6538461538461539,0.0,0.0,0.12,0.0,0.29411764705882354,0.42857142857142855,0.23809523809523814,0.07692307692307691
0.6875,0.2692307692307692,0.7999999999999998,0.8235294117647057,0.08,0.0,0.7647058823529411,0.14285714285714288,0.523809523809524,0.23076923076923073
0.375,0.2692307692307692,0.5999999999999999,0.0588235294117647,0.0,0.0,0.11764705882352941,0.8571428571428571,0.7619047619047621,0.5384615384615384
0.875,0.8461538461538461,1.0,0.4705882352941176,0.0,1.0,0.9411764705882353,0.28571428571428575,0.0,0.7692307692307692
0.4375,0.0,0.5999999999999999,0.4705882352941176,0.84,0.0,0.8823529411764707,0.42857142857142855,0.0,0.9230769230769229
0.375,0.0,0.19999999999999996,0.5294117647058824,0.4000000000000001,0.0,0.5294117647058824,0.0,0.6666666666666667,0.3846153846153846
0.375,0.5769230769230769,0.5999999999999999,0.9411764705882352,0.6,0.0,0.11764705882352941,0.7142857142857143,0.6190476190476192,0.3846153846153846
0.4375,0.9615384615384616,0.5999999999999999,0.9411764705882352,0.0,0.0,0.47058823529411764,0.42857142857142855,0.0,0.30769230769230765
0.4375,0.4230769230769231,0.19999999999999996,0.5294117647058824,0.56,0.0,0.5294117647058824,0.8571428571428571,0.8571428571428571,0.30769230769230765
0.9375,0.15384615384615385,0.5999999999999999,0.9411764705882352,0.56,0.0,0.058823529411764705,1.0,0.5714285714285714,0.7692307692307692
0.0,0.5,0.19999999999999996,0.4705882352941176,0.12,0.0,0.5882352941176471,0.42857142857142855,0.8095238095238096,0.6153846153846153
0.125,0.34615384615384615,0.0,0.6470588235294117,0.84,0.0,0.823529411764706,0.8571428571428571,0.8571428571428571,0.30769230769230765
1.0,0.6923076923076923,0.3999999999999999,0.9411764705882352,0.44,1.0,0.11764705882352941,0.8571428571428571,0.523809523809524,0.0
0.9375,0.7692307692307693,0.3999999999999999,0.8823529411764706,0.96,1.0,0.5882352941176471,0.5714285714285715,0.8571428571428571,0.9230769230769229
0.875,0.23076923076923075,0.19999999999999996,0.8235294117647057,0.48,0.0,0.7647058823529411,0.8571428571428571,0.6666666666666667,0.9230769230769229
0.75,0.6538461538461539,0.7999999999999998,0.3529411764705882,0.56,1.0,0.9411764705882353,0.7142857142857143,0.38095238095238104,0.0
0.5625,0.5769230769230769,1.0,0.1764705882352941,0.84,0.0,0.7058823529411765,0.0,0.6190476190476192,1.0
