normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.4375,0.15384615384615385,1.0,0.7647058823529411,0.47999999999999987,0.0,0.3684210526315789,0.0,0.28571428571428575,0.3846153846153846
0.875,0.8461538461538461,0.4,0.4117647058823529,0.039999999999999994,0.0,0.0,0.4285714285714285,1.0,0.923076923076923
0.375,0.15384615384615385,0.8,1.0,0.8799999999999999,0.0,0.2105263157894737,0.857142857142857,0.33333333333333337,0.6923076923076922
0.5,0.19230769230769232,0.4,0.4117647058823529,0.35999999999999993,0.0,0.26315789473684215,0.4285714285714285,0.5238095238095238,0.0
0.6875,0.19230769230769232,0.8,0.23529411764705882,0.8399999999999999,1.0,0.631578947368421,0.7142857142857143,0.5714285714285715,0.07692307692307691
0.1875,0.576923076923077,0.6,0.058823529411764705,0.39999999999999997,1.0,0.3157894736842105,0.0,0.1904761904761905,0.846153846153846
0.6875,0.7692307692307693,1.0,0.7058823529411764,0.6399999999999999,1.0,0.0,0.2857142857142857,0.7142857142857143,0.30769230769230765
0.8125000000000001,0.3076923076923077,0.0,0.3529411764705882,0.039999999999999994,0.0,0.6842105263157895,0.2857142857142857,0.4285714285714286,0.4615384615384615
0.6875,0.2692307692307693,0.4,0.8823529411764703,0.31999999999999995,1.0,0.631578947368421,0.7142857142857143,0.5238095238095238,0.3846153846153846
0.5624999999999999,0.4230769230769231,0.2,0.9411764705882353,0.7999999999999999,1.0,0.631578947368421,0.4285714285714285,0.8571428571428572,0.6153846153846153
0.5624999999999999,0.4615384615384615,0.8,0.588235294117647,0.35999999999999993,0.0,0.47368421052631576,1.0,0.4285714285714286,0.923076923076923
0.25,0.5384615384615385,0.6,0.7058823529411764,0.5599999999999999,1.0,0.5789473684210527,0.7142857142857143,0.09523809523809525,0.7692307692307692
0.625,0.3076923076923077,0.8,0.2941176470588235,0.7999999999999999,1.0,0.7368421052631579,0.0,0.8571428571428572,0.07692307692307691
0.625,0.15384615384615385,0.6,0.8823529411764703,0.31999999999999995,1.0,0.9473684210526315,0.5714285714285714,0.33333333333333337,0.23076923076923075
0.25,1.0,0.2,0.588235294117647,0.5599999999999999,0.0,0.4210526315789474,0.857142857142857,0.23809523809523814,0.0
0.6875,0.4615384615384615,0.0,0.7647058823529411,0.0,0.0,0.26315789473684215,0.14285714285714285,0.28571428571428575,0.07692307692307691
0.25,0.23076923076923075,1.0,0.47058823529411764,0.35999999999999993,1.0,0.631578947368421,0.0,1.0,0.7692307692307692
0.1875,0.7307692307692308,1.0,0.6470588235294117,0.23999999999999994,0.0,0.9473684210526315,0.857142857142857,0.5714285714285715,0.7692307692307692
0.0625,0.19230769230769232,0.8,0.3529411764705882,0.039999999999999994,1.0,0.10526315789473685,0.0,1.0,0.30769230769230765
0.875,0.19230769230769232,0.6,0.47058823529411764,0.35999999999999993,0.0,0.9473684210526315,0.2857142857142857,0.33333333333333337,0.846153846153846
0.3125,0.38461538461538464,1.0,0.6470588235294117,0.9599999999999997,0.0,1.0,0.857142857142857,0.5714285714285715,0.0
0.9375,0.7307692307692308,0.8,0.058823529411764705,0.7199999999999999,1.0,0.3684210526315789,0.0,0.5238095238095238,0.846153846153846
0.0,0.19230769230769232,0.6,0.588235294117647,0.07999999999999999,1.0,0.3157894736842105,0.0,0.5238095238095238,0.846153846153846
0.125,0.34615384615384615,0.2,0.4117647058823529,0.39999999999999997,1.0,0.5789473684210527,0.5714285714285714,0.23809523809523814,0.846153846153846
