normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.5625,0.8076923076923076,0.6,0.47058823529411764,0.6,1.0,0.21052631578947367,0.7142857142857144,0.5714285714285714,0.0
0.8749999999999999,0.15384615384615383,1.0,0.11764705882352941,0.84,0.0,0.05263157894736842,0.8571428571428571,0.8571428571428571,0.6153846153846153
0.0,0.9230769230769229,0.8,0.7647058823529411,0.36,1.0,1.0,0.7142857142857144,0.9047619047619049,0.23076923076923073
0.25,0.30769230769230765,0.4,0.7647058823529411,0.23999999999999996,1.0,0.631578947368421,0.7142857142857144,0.14285714285714285,0.846153846153846
0.5,0.9615384615384615,0.6,0.29411764705882354,0.36,0.0,0.0,0.7142857142857144,0.3333333333333333,0.30769230769230765
0.9374999999999999,0.30769230769230765,0.2,0.7647058823529411,0.07999999999999999,0.0,0.4736842105263157,0.14285714285714288,0.6666666666666666,0.46153846153846145
0.9374999999999999,0.23076923076923073,0.0,0.0,0.68,1.0,0.4736842105263157,1.0,0.6190476190476191,0.5384615384615384
0.6250000000000001,0.6538461538461539,0.2,0.8235294117647058,0.0,0.0,0.10526315789473684,0.28571428571428575,0.9047619047619049,0.15384615384615383
0.1875,0.6153846153846153,1.0,0.5294117647058824,0.31999999999999995,1.0,0.7894736842105263,0.28571428571428575,0.09523809523809525,1.0
0.25,0.2692307692307692,1.0,0.058823529411764705,0.9599999999999999,0.0,0.21052631578947367,0.42857142857142855,0.0,0.15384615384615383
0.6250000000000001,0.7307692307692307,0.0,0.6470588235294118,0.76,0.0,0.2631578947368421,0.28571428571428575,0.5714285714285714,0.46153846153846145
0.9374999999999999,0.5769230769230769,1.0,0.47058823529411764,0.6,1.0,0.631578947368421,0.28571428571428575,0.2380952380952381,0.46153846153846145
0.125,0.6153846153846153,0.4,0.5294117647058824,0.84,0.0,1.0,0.0,0.09523809523809525,1.0
0.0,0.7692307692307692,0.8,0.8235294117647058,0.36,0.0,0.8947368421052632,0.8571428571428571,0.1904761904761905,0.6153846153846153
0.43749999999999994,0.0,0.2,0.4117647058823529,0.88,1.0,0.10526315789473684,0.7142857142857144,0.2380952380952381,0.0
0.8125,0.6153846153846153,0.4,0.6470588235294118,0.31999999999999995,1.0,0.2631578947368421,1.0,0.9523809523809524,0.23076923076923073
0.0,0.2692307692307692,1.0,0.7058823529411765,0.36,1.0,0.10526315789473684,1.0,0.0,0.0
0.5,0.7307692307692307,0.8,0.8823529411764706,0.5599999999999999,0.0,0.10526315789473684,0.5714285714285715,0.7142857142857142,0.7692307692307693
0.5,0.2692307692307692,1.0,0.47058823529411764,0.31999999999999995,1.0,0.8947368421052632,0.8571428571428571,0.5714285714285714,0.6923076923076922
0.31250000000000006,0.2692307692307692,0.8,0.17647058823529413,0.11999999999999998,1.0,1.0,0.0,0.9047619047619049,0.846153846153846
0.6875,0.15384615384615383,1.0,0.0,0.6,1.0,0.6842105263157895,0.42857142857142855,0.380952380952381,0.38461538461538464
1.0,0.07692307692307691,0.0,0.5882352941176471,0.07999999999999999,0.0,0.5789473684210527,0.14285714285714288,0.7142857142857142,0.7692307692307693
0.375,0.8076923076923076,0.2,0.058823529411764705,0.15999999999999998,1.0,0.0,0.0,1.0,0.9230769230769229
0.31250000000000006,0.5,0.2,0.47058823529411764,0.76,1.0,0.7894736842105263,0.7142857142857144,0.8095238095238095,0.9230769230769229
0.6875,0.9615384615384615,0.4,0.7058823529411765,0.68,1.0,0.3157894736842105,1.0,0.6666666666666666,0.6923076923076922
0.6250000000000001,0.1923076923076923,0.4,0.7058823529411765,0.5599999999999999,0.0,0.3684210526315789,0.7142857142857144,0.4761904761904762,0.6153846153846153
0.6875,0.423076923076923,0.8,0.0,0.07999999999999999,1.0,0.05263157894736842,0.0,0.1904761904761905,0.15384615384615383
0.43749999999999994,0.8846153846153846,0.8,0.23529411764705882,0.9599999999999999,0.0,0.2631578947368421,0.14285714285714288,0.5714285714285714,0.30769230769230765
1.0,0.2692307692307692,0.8,0.8823529411764706,0.07999999999999999,0.0,0.21052631578947367,0.7142857142857144,0.0,0.6153846153846153
0.1875,0.0,0.8,0.35294117647058826,0.7999999999999999,0.0,0.21052631578947367,0.5714285714285715,0.09523809523809525,0.6923076923076922
0.8125,0.0,0.6,0.5294117647058824,0.76,0.0,0.15789473684210525,0.0,0.8571428571428571,0.846153846153846
0.8749999999999999,0.46153846153846145,0.4,0.058823529411764705,0.92,0.0,0.4736842105263157,0.42857142857142855,0.0,0.7692307692307693
0.8749999999999999,0.2692307692307692,0.8,0.0,0.19999999999999998,1.0,0.3157894736842105,0.7142857142857144,0.3333333333333333,0.5384615384615384
0.0,0.6923076923076922,0.8,0.6470588235294118,0.5599999999999999,1.0,0.5263157894736842,0.28571428571428575,0.761904761904762,0.5384615384615384
0.0,0.423076923076923,0.0,0.11764705882352941,0.27999999999999997,1.0,0.7894736842105263,0.7142857142857144,0.3333333333333333,0.846153846153846
