normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.125,0.6153846153846153,0.39999999999999997,0.47058823529411764,0.7999999999999999,0.0,0.15789473684210525,0.857142857142857,0.4761904761904763,1.0
0.8125000000000001,0.6538461538461539,0.6,0.058823529411764705,1.0,1.0,0.15789473684210525,1.0,0.14285714285714288,1.0
0.875,0.23076923076923073,0.6,0.5882352941176471,0.16,0.0,0.4736842105263158,0.2857142857142857,0.09523809523809525,0.38461538461538464
0.1875,0.6538461538461539,1.0,0.0,0.7999999999999999,1.0,1.0,0.857142857142857,0.6666666666666667,0.07692307692307693
0.375,1.0,0.19999999999999998,0.5882352941176471,0.32,1.0,0.5789473684210527,0.4285714285714285,0.761904761904762,0.23076923076923073
0.5625,0.03846153846153846,0.0,0.058823529411764705,0.39999999999999997,0.0,0.3157894736842105,0.5714285714285714,0.380952380952381,0.46153846153846145
0.6875,0.11538461538461536,1.0,0.8235294117647058,0.04,0.0,0.8947368421052632,0.4285714285714285,0.1904761904761905,0.46153846153846145
0.5,0.7307692307692307,0.7999999999999999,0.11764705882352941,0.19999999999999998,0.0,0.2631578947368421,0.7142857142857143,0.4761904761904763,0.5384615384615384
0.31250000000000006,1.0,0.39999999999999997,0.7647058823529411,0.6,1.0,0.0,1.0,0.8571428571428573,0.3076923076923077
0.6250000000000001,0.6153846153846153,1.0,0.5882352941176471,0.39999999999999997,1.0,0.2631578947368421,1.0,0.380952380952381,1.0
0.8125000000000001,0.0,0.7999999999999999,0.8823529411764705,0.27999999999999997,0.0,0.8421052631578948,0.7142857142857143,1.0,0.0
0.9375000000000001,0.8076923076923076,0.19999999999999998,0.8235294117647058,0.6799999999999999,0.0,0.8421052631578948,0.5714285714285714,0.8571428571428573,0.8461538461538461
0.31250000000000006,0.9230769230769229,0.7999999999999999,0.1764705882352941,0.64,0.0,0.2631578947368421,0.2857142857142857,0.9523809523809526,0.5384615384615384
0.31250000000000006,0.07692307692307691,0.6,0.5882352941176471,0.4799999999999999,0.0,0.10526315789473685,0.5714285714285714,0.42857142857142866,0.7692307692307693
0.25,0.5,0.19999999999999998,0.7058823529411764,0.23999999999999996,0.0,0.2105263157894737,0.4285714285714285,0.6666666666666667,0.0
0.5625,0.6923076923076923,0.19999999999999998,0.7647058823529411,0.04,0.0,0.4210526315789474,0.4285714285714285,0.04761904761904762,0.07692307692307693
0.9375000000000001,0.8846153846153845,0.0,1.0,0.52,1.0,0.7894736842105263,0.14285714285714285,0.523809523809524,0.3076923076923077
0.5625,0.7692307692307692,0.0,0.11764705882352941,0.43999999999999995,0.0,0.2105263157894737,0.7142857142857143,0.761904761904762,1.0
0.875,0.4230769230769231,0.6,0.5882352941176471,0.8799999999999999,1.0,0.4736842105263158,0.0,0.6666666666666667,0.46153846153846145
0.1875,0.7307692307692307,1.0,0.47058823529411764,0.5599999999999999,0.0,0.15789473684210525,0.7142857142857143,0.1904761904761905,0.46153846153846145
0.4375,0.7307692307692307,1.0,0.8823529411764705,0.6,0.0,0.4736842105263158,0.7142857142857143,0.8095238095238096,0.9230769230769229
0.25,0.03846153846153846,0.0,0.0,0.39999999999999997,0.0,0.5263157894736842,1.0,0.9047619047619049,0.5384615384615384
0.375,0.5769230769230769,0.7999999999999999,0.058823529411764705,0.6799999999999999,0.0,0.4210526315789474,0.5714285714285714,0.9047619047619049,0.15384615384615385
0.375,0.6538461538461539,0.0,0.3529411764705882,0.72,0.0,0.2631578947368421,0.4285714285714285,0.9047619047619049,0.7692307692307693
0.25,0.4230769230769231,0.7999999999999999,0.29411764705882354,0.19999999999999998,0.0,0.6842105263157895,0.2857142857142857,0.7142857142857144,0.6153846153846154
0.0625,0.9230769230769229,0.39999999999999997,0.7058823529411764,0.6,1.0,0.7894736842105263,0.4285714285714285,1.0,0.0
0.25,0.11538461538461536,0.6,0.6470588235294118,0.36,0.0,0.6842105263157895,0.14285714285714285,0.8571428571428573,0.46153846153846145
