normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.18749999999999997,0.6153846153846154,0.2,0.47058823529411764,0.44,0.0,0.21052631578947367,0.28571428571428575,0.5238095238095238,1.0
0.25,0.15384615384615385,0.6,0.5882352941176471,0.28,0.0,0.0,0.28571428571428575,0.7619047619047619,0.846153846153846
0.8125000000000001,0.19230769230769232,0.8,0.7647058823529411,0.76,1.0,0.05263157894736842,0.42857142857142855,0.8095238095238096,0.46153846153846145
0.8125000000000001,0.7692307692307693,0.4,0.8235294117647057,0.68,0.0,0.2631578947368421,0.28571428571428575,0.0,0.7692307692307692
0.4375,1.0,1.0,0.7058823529411764,0.36,1.0,0.05263157894736842,0.7142857142857143,0.38095238095238093,0.15384615384615383
0.875,0.4230769230769231,0.8,0.23529411764705882,0.44,0.0,0.8421052631578947,0.0,0.28571428571428575,0.9230769230769229
0.18749999999999997,0.9230769230769229,1.0,0.41176470588235287,0.08,0.0,0.21052631578947367,0.0,0.38095238095238093,0.6923076923076922
0.125,0.038461538461538464,0.2,0.1764705882352941,0.48,0.0,1.0,0.14285714285714288,0.8571428571428572,0.846153846153846
0.3125,0.6153846153846154,0.0,0.0,0.08,1.0,0.5263157894736842,1.0,0.047619047619047616,0.0
0.9374999999999999,0.11538461538461536,0.6,1.0,0.4000000000000001,1.0,1.0,0.28571428571428575,0.047619047619047616,0.9230769230769229
0.6874999999999999,0.23076923076923073,0.0,0.41176470588235287,0.96,1.0,0.15789473684210525,0.0,1.0,0.7692307692307692
0.875,1.0,0.6,1.0,0.6,0.0,0.05263157894736842,1.0,0.19047619047619047,0.30769230769230765
0.5625,0.6923076923076922,0.6,0.5882352941176471,0.32,0.0,0.5789473684210527,0.8571428571428571,0.8571428571428572,0.6153846153846153
0.5625,0.7692307692307693,0.0,0.41176470588235287,0.8000000000000002,1.0,0.3684210526315789,0.14285714285714288,0.38095238095238093,0.6153846153846153
0.25,0.11538461538461536,0.6,0.5882352941176471,0.12,1.0,0.8947368421052632,0.7142857142857143,0.5238095238095238,0.30769230769230765
0.9374999999999999,0.7692307692307693,0.8,0.8823529411764705,0.0,1.0,0.3684210526315789,0.8571428571428571,0.14285714285714288,0.5384615384615383
1.0,0.8076923076923075,0.4,0.5294117647058822,0.84,0.0,0.21052631578947367,0.7142857142857143,0.19047619047619047,0.5384615384615383
0.9374999999999999,0.23076923076923073,1.0,0.8235294117647057,0.68,0.0,0.8947368421052632,1.0,0.19047619047619047,0.6923076923076922
0.5,0.7307692307692307,0.8,0.47058823529411764,0.4000000000000001,1.0,0.05263157894736842,0.0,0.38095238095238093,0.46153846153846145
0.6874999999999999,0.38461538461538464,0.8,1.0,0.32,1.0,0.3684210526315789,0.8571428571428571,0.4285714285714286,0.3846153846153846
0.7499999999999999,0.11538461538461536,0.8,0.058823529411764705,0.96,0.0,0.3157894736842105,0.5714285714285715,0.23809523809523814,0.5384615384615383
0.625,0.07692307692307693,1.0,0.8235294117647057,0.12,0.0,0.6842105263157895,0.28571428571428575,0.9047619047619049,1.0
0.18749999999999997,0.9230769230769229,0.8,0.8823529411764705,0.16,1.0,0.9473684210526315,0.8571428571428571,0.19047619047619047,0.46153846153846145
0.625,0.46153846153846145,0.2,0.058823529411764705,0.64,0.0,0.15789473684210525,1.0,0.7619047619047619,0.6153846153846153
0.37499999999999994,0.0,0.2,0.058823529411764705,0.08,0.0,0.5789473684210527,0.14285714285714288,0.5238095238095238,0.7692307692307692
0.8125000000000001,0.23076923076923073,0.4,0.9411764705882353,0.76,1.0,0.8421052631578947,0.14285714285714288,0.09523809523809523,0.23076923076923073
0.625,0.3076923076923077,1.0,0.7058823529411764,0.04,0.0,0.8421052631578947,1.0,0.4761904761904763,0.30769230769230765
1.0,0.8076923076923075,0.0,0.41176470588235287,0.88,0.0,0.6842105263157895,0.42857142857142855,0.6666666666666667,0.846153846153846
0.8125000000000001,0.2692307692307692,0.4,0.41176470588235287,1.0,0.0,0.7368421052631579,0.0,0.4285714285714286,0.846153846153846
1.0,0.8846153846153846,0.6,1.0,0.0,0.0,0.7368421052631579,0.0,0.8571428571428572,0.07692307692307691
0.625,0.8461538461538461,1.0,1.0,0.9200000000000002,1.0,0.15789473684210525,0.8571428571428571,0.7619047619047619,0.15384615384615383
0.8125000000000001,1.0,0.8,1.0,0.36,0.0,0.15789473684210525,0.0,0.6666666666666667,0.5384615384615383
0.7499999999999999,0.19230769230769232,0.0,0.47058823529411764,0.0,0.0,0.8947368421052632,0.14285714285714288,0.6666666666666667,0.5384615384615383
0.4375,0.6538461538461539,0.4,0.8823529411764705,0.6,1.0,0.8421052631578947,0.14285714285714288,0.19047619047619047,1.0
0.5,0.5384615384615384,0.4,1.0,0.48,0.0,1.0,0.8571428571428571,0.9047619047619049,0.0
0.7499999999999999,0.7692307692307693,0.6,0.8235294117647057,0.12,1.0,0.7368421052631579,1.0,0.14285714285714288,0.6923076923076922
0.18749999999999997,0.5384615384615384,0.4,0.47058823529411764,0.20000000000000004,0.0,0.8421052631578947,0.42857142857142855,0.5714285714285715,0.30769230769230765
0.18749999999999997,0.2692307692307692,0.4,0.47058823529411764,0.20000000000000004,1.0,0.6842105263157895,0.14285714285714288,0.4285714285714286,0.6153846153846153
0.0,0.9230769230769229,0.2,0.058823529411764705,0.68,1.0,0.631578947368421,0.7142857142857143,0.4761904761904763,0.6153846153846153
0.0,0.46153846153846145,0.4,1.0,0.72,1.0,0.15789473684210525,0.42857142857142855,0.047619047619047616,0.3846153846153846
0.7499999999999999,0.5384615384615384,0.4,0.23529411764705882,0.52,0.0,0.631578947368421,1.0,0.7619047619047619,0.5384615384615383
0.5625,0.15384615384615385,0.2,0.3529411764705882,0.04,1.0,0.3157894736842105,1.0,0.14285714285714288,0.30769230769230765
0.7499999999999999,0.3076923076923077,0.2,0.3529411764705882,0.6,1.0,0.8947368421052632,0.28571428571428575,0.33333333333333337,0.846153846153846
1.0,0.19230769230769232,0.0,0.41176470588235287,0.16,0.0,0.5263157894736842,0.7142857142857143,0.047619047619047616,0.3846153846153846
0.18749999999999997,0.3461538461538461,0.0,0.1764705882352941,0.88,0.0,0.47368421052631576,0.5714285714285715,0.9047619047619049,0.23076923076923073
0.5625,0.19230769230769232,0.4,0.9411764705882353,0.56,0.0,0.9473684210526315,0.7142857142857143,0.7619047619047619,0.6923076923076922
0.8125000000000001,0.9615384615384616,0.4,0.7647058823529411,0.6,0.0,0.7368421052631579,0.28571428571428575,0.14285714285714288,0.9230769230769229
0.7499999999999999,0.07692307692307693,0.0,0.5882352941176471,0.44,0.0,0.21052631578947367,0.8571428571428571,1.0,0.6153846153846153
0.4375,0.5,0.6,0.6470588235294117,0.52,1.0,1.0,0.8571428571428571,0.19047619047619047,0.7692307692307692
0.0625,1.0,0.6,0.8235294117647057,0.36,1.0,0.2631578947368421,0.7142857142857143,0.6666666666666667,0.0
0.625,0.5,1.0,0.5294117647058822,0.8000000000000002,0.0,0.8947368421052632,0.5714285714285715,0.0,0.846153846153846
0.25,0.3461538461538461,0.2,0.47058823529411764,0.76,0.0,0.3684210526315789,0.5714285714285715,0.09523809523809523,0.0
0.875,0.19230769230769232,0.0,1.0,0.12,1.0,0.21052631578947367,1.0,0.5238095238095238,0.6153846153846153
0.7499999999999999,0.6923076923076922,1.0,0.23529411764705882,0.08,0.0,0.21052631578947367,0.0,0.8095238095238096,0.9230769230769229
0.0625,0.6153846153846154,0.0,0.0,0.16,0.0,0.21052631578947367,0.8571428571428571,1.0,0.15384615384615383
0.6874999999999999,0.15384615384615385,0.8,0.11764705882352941,0.32,0.0,0.8421052631578947,0.5714285714285715,0.38095238095238093,0.3846153846153846
0.37499999999999994,0.2692307692307692,0.6,0.29411764705882354,0.52,1.0,1.0,0.14285714285714288,0.09523809523809523,0.6153846153846153
0.875,0.15384615384615385,0.2,0.5882352941176471,0.56,0.0,0.7368421052631579,0.14285714285714288,0.33333333333333337,0.9230769230769229
0.6874999999999999,0.46153846153846145,0.0,0.1764705882352941,0.36,0.0,0.9473684210526315,0.14285714285714288,0.4761904761904763,0.7692307692307692
