normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.5625,0.3076923076923077,0.6,0.7058823529411764,0.4,0.0,0.5263157894736843,0.0,0.04761904761904762,0.30769230769230765
0.3125,0.8076923076923076,1.0,1.0,0.7599999999999999,0.0,0.9473684210526316,0.28571428571428575,0.9047619047619049,0.07692307692307691
0.4375,0.6153846153846154,1.0,0.9411764705882352,0.36,1.0,0.8421052631578947,0.7142857142857144,1.0,0.23076923076923075
0.75,0.15384615384615385,0.6,0.5294117647058822,0.6399999999999999,1.0,0.8421052631578947,0.5714285714285715,0.7142857142857143,0.5384615384615384
0.1875,0.6538461538461539,0.0,0.2941176470588235,0.72,1.0,0.9473684210526316,0.7142857142857144,0.23809523809523817,0.07692307692307691
0.8125,0.6153846153846154,0.7999999999999999,0.1764705882352941,0.6399999999999999,0.0,0.05263157894736842,0.0,0.4285714285714286,0.8461538461538461
1.0,0.7692307692307693,0.7999999999999999,0.2941176470588235,0.72,1.0,0.9473684210526316,0.0,0.4285714285714286,0.5384615384615384
0.625,0.8846153846153846,0.0,0.764705882352941,0.9199999999999999,1.0,0.21052631578947367,0.8571428571428572,0.380952380952381,0.7692307692307692
1.0,0.8461538461538461,0.7999999999999999,0.0588235294117647,0.8399999999999999,1.0,0.15789473684210525,0.8571428571428572,0.04761904761904762,1.0
0.3125,0.5,0.0,0.3529411764705882,0.5999999999999999,0.0,0.8421052631578947,0.14285714285714288,0.33333333333333337,0.3846153846153846
0.875,0.3076923076923077,0.0,0.1764705882352941,0.2,1.0,0.9473684210526316,0.5714285714285715,0.8095238095238096,0.3846153846153846
0.8125,0.7692307692307693,0.7999999999999999,0.4117647058823529,0.2,1.0,0.6842105263157895,0.4285714285714286,0.47619047619047633,0.5384615384615384
