normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.125,0.6153846153846153,1.0,0.11764705882352942,0.4,0.0,0.5263157894736842,0.7142857142857144,1.0,0.23076923076923073
0.0,0.8461538461538461,0.3999999999999999,0.1764705882352941,0.88,0.0,0.8947368421052633,0.5714285714285714,0.6666666666666666,1.0
0.6875,0.7307692307692307,0.5999999999999999,0.11764705882352942,0.2,1.0,0.736842105263158,0.2857142857142857,0.1904761904761905,0.0
0.625,0.15384615384615383,1.0,0.4705882352941177,0.08,0.0,0.631578947368421,0.0,0.2380952380952381,0.3076923076923077
0.6875,0.6153846153846153,0.3999999999999999,0.7058823529411764,0.64,1.0,1.0,1.0,0.5714285714285714,0.5384615384615384
0.6875,0.23076923076923075,0.7999999999999998,0.9411764705882354,0.92,1.0,0.2105263157894737,1.0,0.1904761904761905,1.0
0.8125,0.8076923076923076,0.0,0.05882352941176471,0.27999999999999997,0.0,1.0,0.14285714285714285,0.6666666666666666,0.6153846153846154
0.625,0.4615384615384615,0.7999999999999998,0.0,0.16,0.0,0.0,0.42857142857142855,0.0,0.07692307692307693
1.0,0.5384615384615384,0.7999999999999998,0.4705882352941177,0.96,1.0,0.47368421052631576,1.0,0.0,0.38461538461538464
0.375,0.34615384615384615,0.3999999999999999,0.8823529411764706,0.36,1.0,0.3157894736842105,1.0,0.4761904761904762,0.46153846153846145
1.0,1.0,0.19999999999999996,1.0,0.64,0.0,0.3157894736842105,1.0,0.6666666666666666,0.6153846153846154
0.3125,0.4230769230769231,0.0,0.23529411764705885,0.8,0.0,0.8947368421052633,0.42857142857142855,0.380952380952381,0.07692307692307693
0.625,1.0,0.3999999999999999,0.9411764705882354,0.5599999999999999,1.0,0.2105263157894737,0.14285714285714285,1.0,0.3076923076923077
0.6875,0.4615384615384615,0.5999999999999999,0.3529411764705882,0.8,0.0,0.4210526315789474,0.42857142857142855,0.04761904761904762,0.07692307692307693
0.75,0.1923076923076923,1.0,0.9411764705882354,0.27999999999999997,0.0,0.736842105263158,0.8571428571428571,0.3333333333333333,0.23076923076923073
0.0625,0.15384615384615383,0.19999999999999996,0.3529411764705882,1.0,1.0,0.4210526315789474,0.14285714285714285,0.9523809523809524,0.15384615384615385
0.875,0.6923076923076923,0.7999999999999998,0.5294117647058824,0.4,1.0,0.5789473684210527,0.2857142857142857,0.2857142857142857,0.6923076923076923
0.625,0.23076923076923075,0.5999999999999999,1.0,0.8399999999999999,0.0,0.5789473684210527,0.2857142857142857,0.04761904761904762,1.0
0.5625,0.7307692307692307,0.0,0.3529411764705882,0.92,1.0,0.7894736842105263,0.2857142857142857,0.5238095238095238,0.15384615384615385
0.6875,0.1923076923076923,0.5999999999999999,0.5294117647058824,0.36,1.0,1.0,0.2857142857142857,0.8095238095238095,0.9230769230769229
0.875,0.5,0.0,0.3529411764705882,0.92,1.0,0.368421052631579,0.0,0.6666666666666666,1.0
0.9375,0.4615384615384615,0.3999999999999999,0.8823529411764706,0.16,1.0,0.2105263157894737,0.2857142857142857,0.4761904761904762,0.5384615384615384
0.0,0.6538461538461539,0.0,0.7058823529411764,0.4,0.0,0.052631578947368425,0.7142857142857144,0.2857142857142857,0.07692307692307693
0.75,0.9615384615384615,0.7999999999999998,0.11764705882352942,0.24,1.0,0.5789473684210527,0.42857142857142855,0.6190476190476191,0.5384615384615384
1.0,0.0,0.0,0.5294117647058824,0.48,1.0,0.736842105263158,0.14285714285714285,0.14285714285714285,0.6153846153846154
