normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.125,0.23076923076923073,1.0,0.11764705882352941,0.68,1.0,0.15789473684210523,1.0,0.380952380952381,0.4615384615384615
0.5,0.8461538461538461,0.5999999999999999,0.23529411764705882,0.04,0.0,1.0,0.8571428571428571,0.04761904761904762,0.07692307692307693
1.0,1.0,0.5999999999999999,0.7058823529411764,0.68,1.0,0.10526315789473685,0.2857142857142857,0.6666666666666666,0.923076923076923
0.37499999999999994,0.9230769230769229,0.0,0.7058823529411764,0.7599999999999999,1.0,0.0,0.5714285714285714,0.09523809523809525,0.23076923076923075
1.0,0.7692307692307692,0.39999999999999997,0.7058823529411764,0.6,1.0,0.6315789473684209,0.7142857142857143,0.8571428571428572,0.0
0.25,0.3846153846153846,0.39999999999999997,0.8235294117647058,0.0,1.0,0.15789473684210523,0.14285714285714285,0.3333333333333333,0.0
0.7499999999999999,0.7692307692307692,0.0,0.47058823529411764,1.0,1.0,0.7368421052631577,0.14285714285714285,0.380952380952381,0.15384615384615385
0.0625,0.8076923076923077,0.0,1.0,0.39999999999999997,0.0,0.4210526315789474,0.8571428571428571,0.5714285714285714,0.6923076923076922
0.625,0.9615384615384616,0.0,0.7647058823529411,0.9199999999999999,1.0,0.15789473684210523,0.8571428571428571,0.6190476190476191,0.923076923076923
0.25,0.23076923076923073,0.7999999999999999,0.588235294117647,0.19999999999999998,1.0,0.7894736842105262,0.8571428571428571,1.0,0.0
0.3125,0.6153846153846153,0.39999999999999997,0.23529411764705882,0.52,0.0,0.31578947368421045,0.0,0.0,1.0
0.25,0.1923076923076923,0.39999999999999997,0.9411764705882353,0.68,0.0,0.8947368421052633,0.42857142857142855,0.4285714285714286,0.6923076923076922
0.3125,0.23076923076923073,0.39999999999999997,0.8823529411764703,0.5599999999999999,1.0,0.7894736842105262,1.0,0.9523809523809524,0.15384615384615385
0.3125,0.9615384615384616,0.5999999999999999,0.23529411764705882,0.88,1.0,0.0,0.8571428571428571,0.2380952380952381,0.38461538461538464
0.125,0.7307692307692307,0.0,0.058823529411764705,0.35999999999999993,1.0,0.47368421052631576,0.14285714285714285,0.9523809523809524,0.8461538461538461
0.0625,0.15384615384615383,0.0,0.4117647058823529,0.9199999999999999,0.0,0.2105263157894737,0.2857142857142857,0.6190476190476191,0.0
0.7499999999999999,0.23076923076923073,0.19999999999999998,0.0,0.04,0.0,0.8421052631578948,1.0,0.2857142857142857,0.923076923076923
0.7499999999999999,0.1923076923076923,0.39999999999999997,0.0,0.04,0.0,0.31578947368421045,0.5714285714285714,0.09523809523809525,1.0
0.8749999999999998,0.8076923076923077,0.0,0.4117647058823529,0.7999999999999999,0.0,0.0,0.7142857142857143,0.6190476190476191,1.0
0.0,1.0,0.39999999999999997,0.8823529411764703,0.44,1.0,0.4210526315789474,0.0,0.1904761904761905,0.5384615384615384
0.0,0.1923076923076923,0.7999999999999999,0.4117647058823529,0.52,1.0,0.7894736842105262,1.0,0.9047619047619049,0.23076923076923075
0.4374999999999999,0.9615384615384616,0.39999999999999997,0.058823529411764705,0.6,1.0,0.26315789473684215,0.5714285714285714,0.5238095238095238,0.6923076923076922
0.6874999999999999,0.6153846153846153,1.0,0.4117647058823529,0.7199999999999999,1.0,0.052631578947368425,0.5714285714285714,0.761904761904762,0.4615384615384615
0.6874999999999999,0.0,0.5999999999999999,0.2941176470588235,0.84,0.0,0.15789473684210523,0.0,0.761904761904762,0.8461538461538461
0.5,0.7692307692307692,0.19999999999999998,0.588235294117647,0.32,0.0,0.4210526315789474,1.0,0.3333333333333333,0.15384615384615385
0.8749999999999998,0.46153846153846145,0.0,0.7058823529411764,0.35999999999999993,1.0,0.31578947368421045,0.7142857142857143,0.4285714285714286,0.6153846153846154
1.0,0.7692307692307692,0.39999999999999997,0.7647058823529411,0.19999999999999998,1.0,0.5789473684210527,0.14285714285714285,0.6190476190476191,0.5384615384615384
0.25,0.0,0.0,0.7647058823529411,0.9199999999999999,1.0,0.31578947368421045,1.0,0.14285714285714285,0.6153846153846154
1.0,0.7307692307692307,0.39999999999999997,0.5294117647058822,0.35999999999999993,1.0,0.10526315789473685,0.5714285714285714,0.2380952380952381,0.4615384615384615
0.3125,0.03846153846153846,0.39999999999999997,0.8823529411764703,0.04,1.0,0.7894736842105262,0.8571428571428571,0.2380952380952381,0.23076923076923075
0.6874999999999999,0.8461538461538461,0.5999999999999999,0.6470588235294117,0.9199999999999999,1.0,0.052631578947368425,0.42857142857142855,0.5238095238095238,1.0
0.8749999999999998,0.15384615384615383,0.0,0.7058823529411764,0.7999999999999999,0.0,1.0,0.14285714285714285,0.6666666666666666,0.5384615384615384
0.7499999999999999,0.9230769230769229,1.0,0.47058823529411764,0.16,0.0,0.052631578947368425,0.42857142857142855,0.04761904761904762,0.15384615384615385
0.3125,0.34615384615384615,0.39999999999999997,0.23529411764705882,0.7599999999999999,1.0,0.15789473684210523,0.42857142857142855,0.04761904761904762,0.07692307692307693
0.25,0.11538461538461536,0.7999999999999999,0.1764705882352941,0.08,0.0,0.2105263157894737,0.2857142857142857,1.0,1.0
0.3125,0.0,0.5999999999999999,0.1764705882352941,0.96,0.0,0.15789473684210523,1.0,1.0,0.8461538461538461
0.9374999999999999,0.8846153846153846,0.19999999999999998,0.588235294117647,0.52,1.0,0.8947368421052633,0.7142857142857143,0.8095238095238096,1.0
0.5624999999999999,0.6538461538461539,0.7999999999999999,0.0,0.88,1.0,0.36842105263157887,0.7142857142857143,0.14285714285714285,0.3076923076923077
0.25,0.0,0.5999999999999999,0.1764705882352941,0.0,0.0,0.7368421052631577,0.2857142857142857,0.8571428571428572,0.0
