normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
0.125,0.576923076923077,0.19999999999999998,0.411764705882353,0.6,0.0,0.2631578947368421,0.0,0.2857142857142857,0.46153846153846145
0.1875,0.0,0.6,0.411764705882353,0.28,1.0,0.5263157894736842,0.42857142857142855,0.523809523809524,1.0
0.6875,0.30769230769230765,1.0,0.7058823529411764,0.6800000000000002,1.0,0.4736842105263157,0.28571428571428575,0.7619047619047621,0.0
0.875,0.576923076923077,0.6,0.7647058823529411,0.6800000000000002,0.0,0.10526315789473684,0.8571428571428571,0.04761904761904763,0.46153846153846145
0.375,0.6923076923076923,0.19999999999999998,1.0,0.24,1.0,0.5789473684210527,0.28571428571428575,0.8095238095238096,0.6923076923076923
0.5,0.576923076923077,0.0,0.4705882352941177,0.12,1.0,0.42105263157894735,0.14285714285714288,0.14285714285714285,0.0
1.0,0.8461538461538461,0.0,0.3529411764705882,0.4000000000000001,0.0,0.2631578947368421,0.0,0.523809523809524,0.15384615384615383
0.1875,0.576923076923077,0.39999999999999997,0.7058823529411764,0.56,0.0,0.9473684210526314,0.7142857142857143,0.0,0.07692307692307691
0.1875,0.9615384615384615,0.19999999999999998,0.8823529411764706,0.24,1.0,0.7368421052631579,0.42857142857142855,0.5714285714285714,0.38461538461538464
0.5624999999999999,0.6923076923076923,0.6,0.823529411764706,0.12,1.0,0.21052631578947367,1.0,0.19047619047619052,0.9230769230769229
1.0,0.38461538461538464,0.39999999999999997,1.0,0.64,0.0,0.10526315789473684,0.0,0.5714285714285714,0.6923076923076923
1.0,0.4230769230769231,0.19999999999999998,0.9411764705882354,0.20000000000000004,1.0,0.5263157894736842,0.5714285714285715,0.7142857142857143,0.0
0.25,0.7692307692307693,0.39999999999999997,0.4705882352941177,1.0,0.0,0.0,0.42857142857142855,0.6666666666666667,0.30769230769230765
0.875,0.8076923076923076,0.39999999999999997,0.8823529411764706,0.6,1.0,0.10526315789473684,0.28571428571428575,0.4761904761904763,0.23076923076923073
0.6875,0.9615384615384615,0.19999999999999998,0.29411764705882354,0.08,0.0,1.0,0.0,0.0,0.7692307692307693
0.8125,0.6923076923076923,0.0,1.0,0.8000000000000002,1.0,0.42105263157894735,0.28571428571428575,0.7619047619047621,0.38461538461538464
0.1875,0.4230769230769231,0.39999999999999997,0.29411764705882354,0.8800000000000001,0.0,0.7894736842105262,0.42857142857142855,0.09523809523809526,0.846153846153846
0.4375,1.0,0.0,0.9411764705882354,0.32,1.0,0.2631578947368421,0.28571428571428575,0.14285714285714285,0.846153846153846
0.875,0.6923076923076923,0.6,0.4705882352941177,0.6,1.0,0.5263157894736842,0.14285714285714288,0.2857142857142857,0.46153846153846145
0.5,0.9615384615384615,0.19999999999999998,0.5294117647058824,0.12,0.0,0.6842105263157895,1.0,1.0,0.38461538461538464
0.9374999999999998,0.15384615384615383,0.19999999999999998,0.0,0.8800000000000001,1.0,0.15789473684210525,0.8571428571428571,0.2857142857142857,0.07692307692307691
0.875,0.4615384615384615,0.6,0.4705882352941177,0.08,0.0,0.4736842105263157,0.14285714285714288,0.09523809523809526,0.38461538461538464
1.0,0.9615384615384615,0.39999999999999997,0.411764705882353,0.72,1.0,0.631578947368421,1.0,0.04761904761904763,0.15384615384615383
0.375,0.6923076923076923,0.39999999999999997,0.7058823529411764,0.16,1.0,0.15789473684210525,0.8571428571428571,0.4761904761904763,1.0
0.6875,0.2692307692307692,0.6,0.3529411764705882,0.8000000000000002,1.0,0.5263157894736842,0.0,0.8571428571428571,0.46153846153846145
0.3125,0.6923076923076923,0.6,0.823529411764706,0.52,1.0,0.3157894736842105,0.42857142857142855,0.9047619047619049,0.6153846153846153
0.5624999999999999,0.19230769230769232,1.0,0.7647058823529411,0.32,1.0,0.8947368421052633,0.7142857142857143,0.14285714285714285,0.23076923076923073
0.8125,0.9615384615384615,0.19999999999999998,1.0,0.08,1.0,0.8421052631578947,0.7142857142857143,0.7619047619047621,0.0
1.0,0.15384615384615383,0.0,0.23529411764705885,0.76,0.0,0.5789473684210527,0.8571428571428571,0.7142857142857143,0.23076923076923073
0.4375,0.4230769230769231,0.6,0.823529411764706,0.04,1.0,0.7894736842105262,1.0,0.4761904761904763,1.0
0.4375,0.19230769230769232,0.0,0.6470588235294118,0.44000000000000006,0.0,0.631578947368421,0.42857142857142855,0.38095238095238104,0.38461538461538464
0.125,1.0,0.7999999999999999,0.5882352941176471,0.04,0.0,0.10526315789473684,0.14285714285714288,0.523809523809524,1.0
0.5,0.5384615384615384,0.6,1.0,0.32,1.0,0.4736842105263157,0.8571428571428571,0.33333333333333337,0.46153846153846145
0.625,0.6923076923076923,0.7999999999999999,0.6470588235294118,0.64,0.0,0.3157894736842105,1.0,0.14285714285714285,0.15384615384615383
0.5,0.07692307692307691,0.7999999999999999,0.7647058823529411,0.32,1.0,0.7894736842105262,0.28571428571428575,0.0,0.5384615384615384
0.25,0.23076923076923075,0.7999999999999999,0.1764705882352941,0.8000000000000002,1.0,0.3684210526315789,0.8571428571428571,0.7142857142857143,0.30769230769230765
0.3125,0.15384615384615383,1.0,0.7058823529411764,0.48,0.0,0.9473684210526314,0.28571428571428575,0.523809523809524,1.0
0.375,0.8461538461538461,0.39999999999999997,0.23529411764705885,0.52,1.0,0.5263157894736842,0.7142857142857143,0.09523809523809526,0.6923076923076923
0.9374999999999998,0.38461538461538464,0.0,0.823529411764706,0.12,1.0,0.8421052631578947,0.8571428571428571,0.4761904761904763,1.0
0.3125,0.7692307692307693,1.0,0.0,0.44000000000000006,0.0,0.21052631578947367,1.0,0.04761904761904763,0.9230769230769229
0.1875,0.923076923076923,0.6,0.7647058823529411,0.24,0.0,0.05263157894736842,0.28571428571428575,0.2857142857142857,0.7692307692307693
0.9374999999999998,0.7692307692307693,0.7999999999999999,0.1764705882352941,0.8800000000000001,1.0,0.6842105263157895,0.5714285714285715,0.8571428571428571,0.5384615384615384
0.8125,0.9615384615384615,0.7999999999999999,0.8823529411764706,0.48,1.0,0.8421052631578947,0.42857142857142855,0.7142857142857143,0.15384615384615383
0.25,0.30769230769230765,1.0,0.5294117647058824,0.72,0.0,0.7368421052631579,0.8571428571428571,0.5714285714285714,0.0
0.0625,0.8076923076923076,0.19999999999999998,0.0,0.44000000000000006,1.0,0.0,1.0,0.0,0.7692307692307693
0.125,0.6923076923076923,0.7999999999999999,0.7647058823529411,0.28,0.0,0.4736842105263157,0.7142857142857143,0.2857142857142857,0.30769230769230765
0.6875,0.7307692307692308,0.7999999999999999,0.3529411764705882,0.32,1.0,0.8947368421052633,0.42857142857142855,0.8095238095238096,0.7692307692307693
0.4375,0.6538461538461539,0.7999999999999999,0.23529411764705885,0.6,0.0,0.4736842105263157,0.7142857142857143,0.09523809523809526,0.5384615384615384
0.1875,0.07692307692307691,0.6,0.11764705882352942,0.96,0.0,0.3684210526315789,0.8571428571428571,0.7142857142857143,0.7692307692307693
1.0,1.0,0.39999999999999997,0.3529411764705882,0.44000000000000006,1.0,0.7894736842105262,0.7142857142857143,0.14285714285714285,0.846153846153846
0.8125,0.2692307692307692,0.39999999999999997,0.5882352941176471,0.56,0.0,0.21052631578947367,0.14285714285714288,0.09523809523809526,0.5384615384615384
0.125,0.8076923076923076,0.19999999999999998,0.7647058823529411,0.8400000000000001,0.0,0.7368421052631579,0.7142857142857143,1.0,0.23076923076923073
1.0,0.6538461538461539,0.7999999999999999,0.05882352941176471,0.32,1.0,0.8421052631578947,0.0,0.0,0.46153846153846145
0.4375,0.30769230769230765,0.39999999999999997,0.23529411764705885,0.4000000000000001,1.0,0.6842105263157895,0.5714285714285715,0.09523809523809526,0.30769230769230765
0.25,0.07692307692307691,0.0,0.29411764705882354,0.96,0.0,0.5789473684210527,0.5714285714285715,0.33333333333333337,0.07692307692307691
0.25,0.15384615384615383,0.19999999999999998,0.7058823529411764,0.6800000000000002,0.0,0.631578947368421,0.8571428571428571,0.9523809523809526,0.846153846153846
0.5624999999999999,0.6538461538461539,0.7999999999999999,0.05882352941176471,0.20000000000000004,1.0,1.0,0.42857142857142855,1.0,0.846153846153846
0.9374999999999998,0.4615384615384615,0.39999999999999997,0.3529411764705882,0.32,1.0,0.15789473684210525,0.14285714285714288,0.7619047619047621,0.9230769230769229
0.0625,0.19230769230769232,0.7999999999999999,0.5294117647058824,0.48,0.0,0.8947368421052633,0.28571428571428575,0.6190476190476192,0.38461538461538464
0.6875,0.11538461538461538,0.39999999999999997,0.23529411764705885,0.4000000000000001,1.0,1.0,0.8571428571428571,0.9047619047619049,0.9230769230769229
0.5624999999999999,0.5,0.19999999999999998,0.823529411764706,0.6,1.0,0.8421052631578947,0.14285714285714288,0.0,0.9230769230769229
0.5,0.38461538461538464,1.0,0.8823529411764706,0.64,1.0,0.5789473684210527,0.0,0.2857142857142857,0.23076923076923073
0.9374999999999998,0.07692307692307691,0.19999999999999998,0.9411764705882354,0.8800000000000001,1.0,0.15789473684210525,0.14285714285714288,0.6190476190476192,0.0
