Latitude,Longitude,normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
1.0,0.0,0.0,0.8846153846153846,0.8,0.0588235294117647,0.88,0.0,0.05263157894736842,0.5714285714285715,0.28571428571428575,1.0
1.0,0.05263157894736842,0.6875,0.6923076923076922,0.6,0.0,0.68,1.0,0.6842105263157895,0.42857142857142855,0.33333333333333337,0.9230769230769229
1.0,0.10526315789473684,0.75,0.8076923076923076,0.4,0.4117647058823529,0.68,0.0,0.9473684210526314,0.8571428571428571,0.8571428571428573,0.46153846153846145
1.0,0.15789473684210525,0.75,0.2692307692307692,0.8,0.7647058823529411,0.8000000000000002,1.0,0.8421052631578947,0.42857142857142855,1.0,0.0
1.0,0.21052631578947367,0.5,0.5,0.6,0.7647058823529411,0.04000000000000001,1.0,0.3157894736842105,0.28571428571428575,0.42857142857142866,1.0
1.0,0.2631578947368421,0.6250000000000001,0.9615384615384616,1.0,0.7647058823529411,1.0,0.0,0.10526315789473684,0.0,0.5714285714285715,0.9230769230769229
1.0,0.3157894736842105,0.75,0.923076923076923,0.8,0.35294117647058815,0.68,1.0,0.8421052631578947,0.5714285714285715,0.7619047619047621,0.15384615384615385
1.0,0.3684210526315789,0.0,0.3461538461538461,0.8,0.1176470588235294,0.12000000000000001,1.0,0.42105263157894735,0.42857142857142855,0.9523809523809524,0.5384615384615384
1.0,0.42105263157894735,0.0,0.0,0.0,0.2352941176470588,0.56,0.0,0.894736842105263,0.28571428571428575,0.8095238095238096,0.3076923076923077
1.0,0.47368421052631576,0.5,0.30769230769230765,0.4,0.7058823529411763,0.0,0.0,0.42105263157894735,0.28571428571428575,0.6666666666666667,0.8461538461538461
1.0,0.5263157894736842,0.5625,0.846153846153846,0.6,0.0588235294117647,0.16000000000000003,0.0,0.5789473684210525,0.42857142857142855,0.14285714285714288,0.7692307692307693
1.0,0.5789473684210527,0.8125,0.8076923076923076,0.6,0.8235294117647058,0.7200000000000001,0.0,0.15789473684210525,0.0,0.8571428571428573,0.3076923076923077
1.0,0.631578947368421,0.8750000000000001,0.15384615384615383,0.0,0.7058823529411763,0.8400000000000001,0.0,0.894736842105263,0.42857142857142855,0.42857142857142866,0.46153846153846145
1.0,0.6842105263157895,0.6875,0.423076923076923,0.8,0.9411764705882352,0.44,1.0,0.3157894736842105,0.28571428571428575,0.09523809523809526,0.8461538461538461
1.0,0.7368421052631579,0.6250000000000001,0.923076923076923,0.4,0.588235294117647,0.0,1.0,0.8421052631578947,0.7142857142857143,0.4761904761904762,1.0
1.0,0.7894736842105263,0.375,1.0,0.6,0.7058823529411763,0.08000000000000002,1.0,0.10526315789473684,0.42857142857142855,0.8571428571428573,0.8461538461538461
1.0,0.8421052631578947,0.6250000000000001,0.423076923076923,0.0,0.6470588235294117,0.20000000000000004,1.0,0.0,0.28571428571428575,0.14285714285714288,0.23076923076923073
1.0,0.8947368421052632,0.25,0.11538461538461538,0.4,0.7647058823529411,0.8400000000000001,1.0,0.42105263157894735,0.28571428571428575,0.9523809523809524,0.3076923076923077
1.0,0.9473684210526315,0.375,0.4615384615384615,0.6,0.2941176470588235,0.36000000000000004,0.0,0.3157894736842105,0.14285714285714288,0.8095238095238096,0.9230769230769229
1.0,1.0,0.6875,1.0,0.4,0.0588235294117647,0.52,0.0,0.5789473684210525,0.42857142857142855,0.5238095238095238,0.8461538461538461
0.9473684210526315,0.0,0.75,0.6153846153846153,1.0,0.0588235294117647,0.36000000000000004,1.0,0.3157894736842105,0.28571428571428575,0.5238095238095238,0.38461538461538464
0.9473684210526315,0.05263157894736842,0.8125,0.8846153846153846,0.8,0.6470588235294117,0.6000000000000001,0.0,0.3684210526315789,0.5714285714285715,1.0,0.6153846153846154
0.9473684210526315,0.10526315789473684,0.25,0.3461538461538461,0.4,0.2352941176470588,0.68,1.0,1.0,1.0,0.09523809523809526,0.38461538461538464
0.9473684210526315,0.15789473684210525,0.125,0.8076923076923076,0.4,0.2941176470588235,0.0,0.0,0.6842105263157895,0.8571428571428571,0.9523809523809524,0.0
0.9473684210526315,0.21052631578947367,0.125,0.6923076923076922,0.2,0.0,0.24000000000000002,0.0,0.3684210526315789,0.42857142857142855,0.6666666666666667,0.15384615384615385
0.9473684210526315,0.2631578947368421,0.43750000000000006,0.5,0.4,0.5294117647058824,0.04000000000000001,0.0,0.3684210526315789,0.5714285714285715,0.42857142857142866,0.7692307692307693
0.9473684210526315,0.3157894736842105,0.25,0.923076923076923,0.2,0.2352941176470588,0.7600000000000001,0.0,0.7368421052631579,0.14285714285714288,0.19047619047619052,1.0
0.9473684210526315,0.3684210526315789,0.75,0.846153846153846,0.8,0.2941176470588235,0.68,1.0,0.8421052631578947,0.14285714285714288,0.42857142857142866,0.6923076923076922
0.9473684210526315,0.42105263157894735,0.1875,0.5769230769230769,0.2,0.35294117647058815,0.6000000000000001,1.0,0.894736842105263,0.7142857142857143,0.8571428571428573,0.7692307692307693
0.9473684210526315,0.47368421052631576,1.0,0.9615384615384616,1.0,0.17647058823529407,0.0,0.0,0.15789473684210525,0.14285714285714288,0.28571428571428575,0.5384615384615384
0.9473684210526315,0.5263157894736842,0.8125,0.7307692307692307,0.0,0.1176470588235294,0.9200000000000002,1.0,0.9473684210526314,0.42857142857142855,0.7142857142857144,1.0
0.9473684210526315,0.5789473684210527,0.6250000000000001,0.5769230769230769,1.0,0.2941176470588235,0.4000000000000001,1.0,0.0,0.8571428571428571,0.4761904761904762,0.15384615384615385
0.9473684210526315,0.631578947368421,0.9375,0.9615384615384616,0.4,0.2352941176470588,0.48000000000000004,0.0,0.8421052631578947,0.14285714285714288,0.4761904761904762,0.8461538461538461
0.9473684210526315,0.6842105263157895,0.5,1.0,0.6,0.588235294117647,0.9200000000000002,0.0,0.7894736842105262,0.28571428571428575,0.4761904761904762,0.46153846153846145
0.9473684210526315,0.7368421052631579,0.1875,0.8076923076923076,0.0,0.8235294117647058,0.08000000000000002,1.0,0.9473684210526314,0.7142857142857143,0.09523809523809526,0.46153846153846145
0.9473684210526315,0.7894736842105263,0.0625,0.6153846153846153,1.0,0.35294117647058815,0.16000000000000003,0.0,0.3684210526315789,0.14285714285714288,0.6190476190476192,0.8461538461538461
0.9473684210526315,0.8421052631578947,0.8750000000000001,0.7692307692307692,0.4,0.4705882352941176,0.8400000000000001,1.0,0.0,0.14285714285714288,1.0,0.0
0.9473684210526315,0.8947368421052632,0.25,0.923076923076923,0.6,0.8235294117647058,0.52,1.0,0.7368421052631579,0.5714285714285715,0.6666666666666667,0.8461538461538461
0.9473684210526315,0.9473684210526315,0.0,0.07692307692307691,1.0,0.6470588235294117,0.0,1.0,0.15789473684210525,0.8571428571428571,0.5714285714285715,0.6923076923076922
0.9473684210526315,1.0,0.8750000000000001,0.7307692307692307,0.2,0.6470588235294117,0.9600000000000001,1.0,0.21052631578947367,0.7142857142857143,0.6666666666666667,0.5384615384615384
0.8947368421052632,0.0,0.0625,0.0,0.8,0.8823529411764705,0.52,0.0,1.0,0.28571428571428575,0.38095238095238104,0.8461538461538461
0.8947368421052632,0.05263157894736842,0.8750000000000001,1.0,0.0,0.8823529411764705,0.56,0.0,0.05263157894736842,0.42857142857142855,0.28571428571428575,0.9230769230769229
0.8947368421052632,0.10526315789473684,0.8125,0.6923076923076922,0.2,0.0588235294117647,0.16000000000000003,0.0,0.5789473684210525,0.28571428571428575,0.42857142857142866,0.8461538461538461
0.8947368421052632,0.15789473684210525,0.0,0.6923076923076922,0.8,0.8235294117647058,0.6400000000000001,0.0,0.894736842105263,0.42857142857142855,0.04761904761904763,0.6153846153846154
0.8947368421052632,0.21052631578947367,0.5,0.423076923076923,0.2,0.7058823529411763,0.24000000000000002,0.0,0.4736842105263157,0.28571428571428575,0.28571428571428575,0.3076923076923077
0.8947368421052632,0.2631578947368421,0.0,0.11538461538461538,0.6,0.17647058823529407,1.0,1.0,0.3157894736842105,1.0,0.14285714285714288,0.3076923076923077
0.8947368421052632,0.3157894736842105,0.31250000000000006,0.15384615384615383,1.0,0.2352941176470588,1.0,0.0,0.15789473684210525,0.14285714285714288,0.904761904761905,0.6923076923076922
0.8947368421052632,0.3684210526315789,0.43750000000000006,0.6153846153846153,0.4,0.35294117647058815,0.56,1.0,0.6842105263157895,0.28571428571428575,0.6190476190476192,0.9230769230769229
0.8947368421052632,0.42105263157894735,0.25,0.5384615384615384,0.0,0.1176470588235294,0.36000000000000004,0.0,0.5789473684210525,0.28571428571428575,0.7142857142857144,0.23076923076923073
0.8947368421052632,0.47368421052631576,0.8125,0.6538461538461539,0.4,0.0,1.0,1.0,0.3157894736842105,0.42857142857142855,0.4761904761904762,0.0
0.8947368421052632,0.5263157894736842,1.0,0.07692307692307691,0.0,0.4117647058823529,1.0,1.0,0.3157894736842105,0.42857142857142855,0.14285714285714288,0.46153846153846145
0.8947368421052632,0.5789473684210527,0.0625,0.5,0.8,0.35294117647058815,0.8400000000000001,0.0,0.10526315789473684,0.42857142857142855,0.14285714285714288,0.38461538461538464
0.8947368421052632,0.631578947368421,0.31250000000000006,0.5769230769230769,1.0,0.0588235294117647,0.08000000000000002,1.0,0.6842105263157895,0.14285714285714288,0.5714285714285715,0.8461538461538461
0.8947368421052632,0.6842105263157895,0.5625,0.8846153846153846,0.6,0.588235294117647,0.8000000000000002,0.0,0.4736842105263157,0.8571428571428571,0.9523809523809524,1.0
0.8947368421052632,0.7368421052631579,0.31250000000000006,0.23076923076923075,1.0,0.588235294117647,0.52,1.0,1.0,0.28571428571428575,0.14285714285714288,0.9230769230769229
0.8947368421052632,0.7894736842105263,0.6875,0.03846153846153846,0.2,0.6470588235294117,0.9600000000000001,1.0,0.05263157894736842,0.7142857142857143,0.8095238095238096,0.7692307692307693
0.8947368421052632,0.8421052631578947,0.8750000000000001,0.15384615384615383,0.8,0.4117647058823529,0.24000000000000002,0.0,0.15789473684210525,0.42857142857142855,0.6190476190476192,0.3076923076923077
0.8947368421052632,0.8947368421052632,0.6875,0.423076923076923,0.8,0.588235294117647,0.44,0.0,0.42105263157894735,0.42857142857142855,1.0,0.6923076923076922
0.8947368421052632,0.9473684210526315,0.125,0.15384615384615383,0.0,0.8823529411764705,0.44,1.0,0.10526315789473684,0.14285714285714288,0.38095238095238104,0.3076923076923077
0.8947368421052632,1.0,0.25,0.8846153846153846,0.8,0.35294117647058815,0.7200000000000001,1.0,0.3684210526315789,0.8571428571428571,0.28571428571428575,0.07692307692307693
0.8421052631578947,0.0,0.8750000000000001,0.8846153846153846,0.8,0.4705882352941176,0.16000000000000003,1.0,0.42105263157894735,0.7142857142857143,0.2380952380952381,0.8461538461538461
0.8421052631578947,0.05263157894736842,0.125,0.23076923076923075,0.4,1.0,1.0,1.0,0.0,0.14285714285714288,0.04761904761904763,0.9230769230769229
0.8421052631578947,0.10526315789473684,0.5625,0.9615384615384616,0.0,1.0,0.16000000000000003,0.0,0.7894736842105262,1.0,0.7619047619047621,0.8461538461538461
0.8421052631578947,0.15789473684210525,0.31250000000000006,0.6538461538461539,1.0,0.588235294117647,0.0,1.0,0.0,0.14285714285714288,0.5714285714285715,0.38461538461538464
0.8421052631578947,0.21052631578947367,1.0,0.6923076923076922,0.0,0.7647058823529411,0.12000000000000001,0.0,0.894736842105263,1.0,0.904761904761905,0.46153846153846145
0.8421052631578947,0.2631578947368421,0.375,1.0,0.8,0.5294117647058824,0.9200000000000002,0.0,0.15789473684210525,0.8571428571428571,0.7142857142857144,0.6153846153846154
0.8421052631578947,0.3157894736842105,0.5625,0.7692307692307692,1.0,0.7647058823529411,0.52,1.0,0.5789473684210525,0.0,0.33333333333333337,0.0
0.8421052631578947,0.3684210526315789,0.6875,0.07692307692307691,1.0,0.4705882352941176,0.04000000000000001,1.0,0.8421052631578947,0.14285714285714288,0.7142857142857144,0.6923076923076922
0.8421052631578947,0.42105263157894735,0.5,0.23076923076923075,0.0,0.0588235294117647,0.24000000000000002,1.0,0.0,0.8571428571428571,0.6190476190476192,0.9230769230769229
0.8421052631578947,0.47368421052631576,0.8750000000000001,0.846153846153846,1.0,0.7058823529411763,0.9200000000000002,0.0,0.7894736842105262,0.42857142857142855,0.33333333333333337,1.0
0.8421052631578947,0.5263157894736842,0.8125,0.7692307692307692,0.4,0.7647058823529411,0.88,1.0,0.3157894736842105,0.42857142857142855,0.6666666666666667,0.7692307692307693
0.8421052631578947,0.5789473684210527,0.8125,0.7692307692307692,0.4,0.7647058823529411,0.9600000000000001,1.0,0.8421052631578947,0.7142857142857143,0.42857142857142866,0.7692307692307693
0.8421052631578947,0.631578947368421,0.0625,0.846153846153846,0.0,0.5294117647058824,0.9600000000000001,1.0,0.3157894736842105,0.28571428571428575,0.19047619047619052,0.5384615384615384
0.8421052631578947,0.6842105263157895,0.9375,0.8846153846153846,0.6,0.17647058823529407,0.44,1.0,0.0,0.8571428571428571,0.04761904761904763,0.3076923076923077
0.8421052631578947,0.7368421052631579,0.125,0.4615384615384615,0.4,0.17647058823529407,0.56,1.0,0.05263157894736842,0.8571428571428571,0.38095238095238104,0.6153846153846154
0.8421052631578947,0.7894736842105263,0.6250000000000001,0.5,0.0,0.8823529411764705,0.36000000000000004,1.0,0.5263157894736842,0.5714285714285715,0.04761904761904763,0.3076923076923077
0.8421052631578947,0.8421052631578947,0.1875,0.2692307692307692,0.4,0.5294117647058824,0.6400000000000001,1.0,1.0,0.0,0.6666666666666667,0.15384615384615385
0.8421052631578947,0.8947368421052632,0.6875,0.923076923076923,0.6,0.2352941176470588,0.44,0.0,0.7368421052631579,0.5714285714285715,0.7142857142857144,0.7692307692307693
0.8421052631578947,0.9473684210526315,0.25,0.5,0.8,0.17647058823529407,0.04000000000000001,0.0,0.42105263157894735,0.8571428571428571,0.904761904761905,0.07692307692307693
0.8421052631578947,1.0,0.75,0.7692307692307692,0.2,0.4117647058823529,0.04000000000000001,0.0,0.15789473684210525,0.7142857142857143,0.28571428571428575,0.0
0.7894736842105263,0.0,0.25,0.5769230769230769,0.6,0.9411764705882352,0.56,0.0,0.3684210526315789,1.0,0.7142857142857144,0.07692307692307693
