Latitude,Longitude,normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
1.0,0.0,0.0,0.8846153846153846,0.39999999999999997,0.4117647058823529,0.4,1.0,1.0,0.5714285714285715,0.380952380952381,0.5384615384615383
1.0,0.05263157894736842,0.125,0.923076923076923,1.0,1.0,0.72,0.0,0.6315789473684211,0.8571428571428572,0.42857142857142855,0.5384615384615383
1.0,0.10526315789473684,0.0625,0.0,0.7999999999999999,0.8235294117647058,0.4,1.0,0.0,0.14285714285714288,0.9523809523809524,0.0
1.0,0.15789473684210525,0.25,0.11538461538461538,1.0,0.7647058823529412,0.88,1.0,0.05263157894736843,0.4285714285714286,0.4761904761904762,0.3846153846153846
1.0,0.21052631578947367,0.875,0.8846153846153846,0.5999999999999999,0.5882352941176471,0.04,0.0,0.736842105263158,0.5714285714285715,0.0,0.46153846153846145
1.0,0.2631578947368421,0.3125,0.11538461538461538,0.39999999999999997,0.7058823529411764,0.24,0.0,0.736842105263158,0.28571428571428575,0.8571428571428571,0.07692307692307691
1.0,0.3157894736842105,0.75,0.038461538461538464,1.0,0.23529411764705882,0.4,1.0,0.42105263157894746,0.7142857142857143,0.9523809523809524,0.846153846153846
1.0,0.3684210526315789,0.1875,0.7307692307692307,0.7999999999999999,0.3529411764705882,1.0,1.0,0.5263157894736843,0.5714285714285715,0.6666666666666667,0.7692307692307692
1.0,0.42105263157894735,0.125,0.038461538461538464,0.5999999999999999,0.8235294117647058,0.0,1.0,0.368421052631579,0.4285714285714286,0.5238095238095238,0.15384615384615383
1.0,0.47368421052631576,0.6875000000000001,0.3076923076923077,1.0,0.5294117647058822,0.84,1.0,0.9473684210526315,1.0,0.1904761904761905,0.7692307692307692
1.0,0.5263157894736842,0.25,0.11538461538461538,0.19999999999999998,0.8823529411764705,0.12,0.0,0.5263157894736843,0.14285714285714288,0.8095238095238096,0.30769230769230765
1.0,0.5789473684210527,0.4375,0.4615384615384615,0.0,0.8823529411764705,0.88,1.0,0.6842105263157896,0.0,0.33333333333333337,0.6923076923076922
1.0,0.631578947368421,0.1875,0.5,0.19999999999999998,0.3529411764705882,0.48,0.0,0.47368421052631576,0.14285714285714288,0.14285714285714285,0.9230769230769229
1.0,0.6842105263157895,0.375,0.42307692307692313,0.39999999999999997,0.29411764705882354,0.96,1.0,0.10526315789473686,0.0,0.5238095238095238,0.846153846153846
1.0,0.7368421052631579,0.75,0.5769230769230769,0.5999999999999999,0.47058823529411764,0.12,1.0,0.5789473684210527,0.7142857142857143,0.2380952380952381,0.7692307692307692
1.0,0.7894736842105263,0.625,0.2692307692307692,0.39999999999999997,0.9411764705882353,0.84,1.0,0.31578947368421056,0.0,0.04761904761904762,0.846153846153846
1.0,0.8421052631578947,0.1875,0.07692307692307693,1.0,0.11764705882352941,0.04,0.0,0.7894736842105263,0.14285714285714288,0.6190476190476191,0.0
1.0,0.8947368421052632,0.9375000000000001,0.5,0.19999999999999998,0.3529411764705882,0.4,0.0,0.5789473684210527,0.0,0.33333333333333337,0.07692307692307691
1.0,0.9473684210526315,1.0,0.5,0.0,0.5882352941176471,0.0,0.0,0.9473684210526315,0.4285714285714286,0.0,0.15384615384615383
1.0,1.0,1.0,0.7692307692307694,0.7999999999999999,0.8823529411764705,0.72,0.0,0.368421052631579,0.8571428571428572,0.2380952380952381,0.23076923076923073
0.9473684210526315,0.0,0.375,0.653846153846154,0.5999999999999999,1.0,0.52,0.0,0.0,1.0,0.0,0.6923076923076922
0.9473684210526315,0.05263157894736842,0.0625,0.23076923076923075,0.5999999999999999,0.058823529411764705,0.64,1.0,0.9473684210526315,0.8571428571428572,0.6666666666666667,0.15384615384615383
0.9473684210526315,0.10526315789473684,0.0625,0.8846153846153846,0.5999999999999999,0.29411764705882354,0.16,0.0,0.8421052631578949,1.0,0.8571428571428571,0.6923076923076922
0.9473684210526315,0.15789473684210525,0.6875000000000001,0.3076923076923077,1.0,0.3529411764705882,0.52,0.0,0.15789473684210528,0.0,0.04761904761904762,0.3846153846153846
0.9473684210526315,0.21052631578947367,0.75,0.8076923076923076,0.0,1.0,0.24,0.0,0.31578947368421056,0.4285714285714286,0.6666666666666667,0.15384615384615383
0.9473684210526315,0.2631578947368421,0.625,0.653846153846154,0.39999999999999997,0.4117647058823529,0.52,0.0,0.6315789473684211,0.0,0.761904761904762,0.846153846153846
0.9473684210526315,0.3157894736842105,0.375,0.653846153846154,0.5999999999999999,0.0,0.16,1.0,0.9473684210526315,1.0,1.0,0.5384615384615383
0.9473684210526315,0.3684210526315789,0.5625,0.8461538461538463,0.7999999999999999,0.8235294117647058,0.64,0.0,0.21052631578947373,0.0,0.04761904761904762,0.07692307692307691
0.9473684210526315,0.42105263157894735,0.625,0.3076923076923077,0.0,0.29411764705882354,0.12,0.0,0.10526315789473686,0.0,0.4761904761904762,0.7692307692307692
0.9473684210526315,0.47368421052631576,0.3125,0.15384615384615385,0.19999999999999998,0.7058823529411764,0.88,1.0,0.10526315789473686,1.0,0.5714285714285714,0.30769230769230765
0.9473684210526315,0.5263157894736842,0.75,0.23076923076923075,1.0,0.7058823529411764,0.32,1.0,0.5263157894736843,0.5714285714285715,0.2857142857142857,0.7692307692307692
0.9473684210526315,0.5789473684210527,0.3125,0.23076923076923075,0.19999999999999998,0.3529411764705882,0.4,1.0,0.47368421052631576,0.5714285714285715,0.09523809523809525,0.6923076923076922
0.9473684210526315,0.631578947368421,0.5625,0.5,1.0,0.1764705882352941,0.36,1.0,0.15789473684210528,0.28571428571428575,0.8571428571428571,0.07692307692307691
0.9473684210526315,0.6842105263157895,0.25,0.8076923076923076,0.0,0.7058823529411764,0.88,1.0,0.7894736842105263,0.4285714285714286,0.1904761904761905,0.5384615384615383
0.9473684210526315,0.7368421052631579,0.875,0.0,0.5999999999999999,0.3529411764705882,0.64,1.0,0.10526315789473686,1.0,0.761904761904762,0.6153846153846153
0.9473684210526315,0.7894736842105263,0.25,0.07692307692307693,0.5999999999999999,0.4117647058823529,0.4,0.0,0.9473684210526315,0.4285714285714286,0.7142857142857143,0.23076923076923073
0.9473684210526315,0.8421052631578947,0.25,0.07692307692307693,0.0,0.5882352941176471,0.44,0.0,0.7894736842105263,0.14285714285714288,0.42857142857142855,0.30769230769230765
0.9473684210526315,0.8947368421052632,0.6875000000000001,1.0,0.7999999999999999,0.8235294117647058,0.32,1.0,0.368421052631579,0.4285714285714286,0.6666666666666667,0.6153846153846153
0.9473684210526315,0.9473684210526315,0.4375,0.7307692307692307,0.0,0.6470588235294118,0.96,1.0,0.31578947368421056,0.7142857142857143,0.09523809523809525,0.846153846153846
0.9473684210526315,1.0,0.3125,0.8461538461538463,0.19999999999999998,0.1764705882352941,0.08,1.0,0.8421052631578949,1.0,0.7142857142857143,0.846153846153846
0.8947368421052632,0.0,1.0,0.2692307692307692,0.19999999999999998,0.5294117647058822,0.4,0.0,0.736842105263158,0.4285714285714286,0.6190476190476191,0.07692307692307691
0.8947368421052632,0.05263157894736842,0.6875000000000001,0.6923076923076923,0.0,0.7058823529411764,0.5599999999999999,1.0,0.05263157894736843,1.0,0.8095238095238096,0.23076923076923073
0.8947368421052632,0.10526315789473684,0.9375000000000001,0.42307692307692313,0.39999999999999997,0.3529411764705882,0.6799999999999999,1.0,0.21052631578947373,0.5714285714285715,0.1904761904761905,0.30769230769230765
0.8947368421052632,0.15789473684210525,0.8125,0.038461538461538464,0.5999999999999999,0.11764705882352941,0.27999999999999997,1.0,0.26315789473684215,1.0,0.5238095238095238,0.15384615384615383
0.8947368421052632,0.21052631578947367,0.25,0.3076923076923077,0.5999999999999999,0.0,0.24,1.0,0.47368421052631576,1.0,0.1904761904761905,0.7692307692307692
0.8947368421052632,0.2631578947368421,0.0,0.8461538461538463,0.7999999999999999,0.058823529411764705,0.96,0.0,0.8421052631578949,1.0,0.42857142857142855,0.30769230769230765
0.8947368421052632,0.3157894736842105,0.5625,0.42307692307692313,0.39999999999999997,0.3529411764705882,0.48,1.0,0.736842105263158,1.0,0.04761904761904762,1.0
0.8947368421052632,0.3684210526315789,0.4375,0.6153846153846154,0.7999999999999999,0.8235294117647058,0.52,1.0,0.5263157894736843,0.28571428571428575,0.9523809523809524,0.6923076923076922
0.8947368421052632,0.42105263157894735,0.1875,0.8846153846153846,0.5999999999999999,0.4117647058823529,0.8,1.0,0.47368421052631576,0.0,0.09523809523809525,0.846153846153846
0.8947368421052632,0.47368421052631576,1.0,0.8846153846153846,1.0,0.7058823529411764,0.0,1.0,0.8421052631578949,1.0,0.5714285714285714,0.5384615384615383
0.8947368421052632,0.5263157894736842,0.875,0.5384615384615384,1.0,0.29411764705882354,0.52,0.0,0.8421052631578949,1.0,0.14285714285714285,0.9230769230769229
0.8947368421052632,0.5789473684210527,0.6875000000000001,0.7307692307692307,0.39999999999999997,0.1764705882352941,0.48,0.0,0.8947368421052633,0.7142857142857143,0.9047619047619048,0.6153846153846153
0.8947368421052632,0.631578947368421,0.125,0.42307692307692313,0.0,0.1764705882352941,0.52,0.0,0.47368421052631576,0.5714285714285715,0.8095238095238096,0.0
