Latitude,Longitude,normalized_density_rnd(Arts & Entertainment),normalized_density_rnd(College & University),normalized_density_rnd(Event),normalized_density_rnd(Food),normalized_density_rnd(Nightlife Spot),normalized_density_rnd(Outdoors & Recreation),normalized_density_rnd(Professional & Other Places),normalized_density_rnd(Residence),normalized_density_rnd(Shop & Service),normalized_density_rnd(Travel & Transport)
1.0,0.0,0.625,0.6153846153846153,0.7999999999999999,0.6470588235294117,1.0,0.0,0.10526315789473685,0.42857142857142855,0.6190476190476191,0.4615384615384615
1.0,0.05263157894736842,0.625,0.653846153846154,0.39999999999999997,0.3529411764705882,0.6,0.0,0.26315789473684215,0.14285714285714285,0.0,0.7692307692307693
1.0,0.10526315789473684,0.8125000000000001,0.846153846153846,1.0,0.7058823529411764,0.20000000000000004,1.0,0.26315789473684215,0.14285714285714285,0.6666666666666666,0.923076923076923
1.0,0.15789473684210525,0.7499999999999999,0.9615384615384616,0.19999999999999998,0.23529411764705882,0.16,0.0,0.5263157894736843,0.42857142857142855,0.4761904761904762,0.38461538461538464
1.0,0.21052631578947367,1.0,1.0,0.0,0.29411764705882354,0.4000000000000001,0.0,1.0,0.14285714285714285,0.2857142857142857,0.07692307692307693
1.0,0.2631578947368421,0.37499999999999994,0.11538461538461538,0.39999999999999997,0.29411764705882354,0.88,1.0,0.6315789473684211,0.2857142857142857,0.2857142857142857,1.0
1.0,0.3157894736842105,0.37499999999999994,0.846153846153846,0.6,0.9411764705882353,0.28,0.0,0.15789473684210528,0.5714285714285714,1.0,0.38461538461538464
1.0,0.3684210526315789,1.0,1.0,0.6,0.5882352941176471,0.8000000000000002,0.0,1.0,0.7142857142857143,0.4761904761904762,1.0
1.0,0.42105263157894735,0.18749999999999997,0.923076923076923,0.19999999999999998,0.4117647058823529,0.9200000000000002,0.0,0.5263157894736843,0.0,0.42857142857142855,0.38461538461538464
1.0,0.47368421052631576,0.18749999999999997,0.3461538461538461,0.7999999999999999,0.5882352941176471,0.9200000000000002,1.0,0.15789473684210528,1.0,0.2857142857142857,0.8461538461538461
1.0,0.5263157894736842,0.875,0.7307692307692308,0.0,0.5882352941176471,0.28,1.0,0.15789473684210528,0.8571428571428571,0.7619047619047619,0.0
1.0,0.5789473684210527,0.5625,0.846153846153846,0.6,0.8235294117647058,0.7200000000000001,1.0,0.2105263157894737,0.14285714285714285,0.6666666666666666,0.0
1.0,0.631578947368421,0.37499999999999994,0.4615384615384615,0.7999999999999999,0.8823529411764706,0.04,0.0,0.10526315789473685,0.8571428571428571,0.2857142857142857,0.923076923076923
1.0,0.6842105263157895,1.0,0.19230769230769232,0.7999999999999999,0.1764705882352941,0.6800000000000002,1.0,0.8421052631578948,0.0,0.0,0.23076923076923075
1.0,0.7368421052631579,0.8125000000000001,0.6153846153846153,0.6,1.0,0.56,1.0,0.052631578947368425,0.0,0.7142857142857142,0.6153846153846154
1.0,0.7894736842105263,0.625,0.846153846153846,0.39999999999999997,0.7058823529411764,0.20000000000000004,0.0,0.2105263157894737,0.2857142857142857,0.38095238095238093,0.923076923076923
1.0,0.8421052631578947,0.3125,0.653846153846154,0.6,0.4117647058823529,0.8400000000000001,0.0,0.5263157894736843,0.42857142857142855,0.19047619047619047,0.0
1.0,0.8947368421052632,0.7499999999999999,0.2692307692307692,1.0,0.6470588235294117,0.8400000000000001,1.0,0.4210526315789474,0.14285714285714285,0.5238095238095238,0.38461538461538464
1.0,0.9473684210526315,0.625,0.11538461538461538,0.0,0.0,0.28,1.0,0.9473684210526315,0.7142857142857143,0.5714285714285714,0.5384615384615384
1.0,1.0,0.7499999999999999,0.11538461538461538,0.7999999999999999,0.5294117647058824,0.56,0.0,0.8421052631578948,0.0,0.5714285714285714,0.15384615384615385
0.9473684210526315,0.0,0.7499999999999999,0.15384615384615383,0.19999999999999998,0.4117647058823529,0.6,0.0,0.6315789473684211,0.0,0.42857142857142855,0.15384615384615385
0.9473684210526315,0.05263157894736842,0.25,0.5,1.0,0.7058823529411764,0.08,1.0,0.8947368421052633,1.0,0.14285714285714285,0.0
0.9473684210526315,0.10526315789473684,0.0625,0.07692307692307691,0.39999999999999997,0.1764705882352941,0.04,1.0,0.5263157894736843,0.0,0.7619047619047619,0.15384615384615385
