d(Arts & Entertainment AND College & University),9.75099224204054E-5
d(Arts & Entertainment AND Event),0.0
d(Arts & Entertainment AND Food),9.939472474482202E-5
d(Arts & Entertainment AND Nightlife Spot),9.955434619362313E-5
d(Arts & Entertainment AND Outdoors & Recreation),9.9562412041715E-5
d(Arts & Entertainment AND Professional & Other Places),9.881931595709044E-5
d(Arts & Entertainment AND Residence),9.930523253462384E-5
d(Arts & Entertainment AND Shop & Service),9.936801368876276E-5
d(Arts & Entertainment AND Travel & Transport),9.858910200173924E-5
d(College & University AND Event),0.0
d(College & University AND Food),9.907117304050337E-5
d(College & University AND Nightlife Spot),9.9690823978129E-5
d(College & University AND Outdoors & Recreation),9.993070353544372E-5
d(College & University AND Professional & Other Places),9.917863250861801E-5
d(College & University AND Residence),9.937683683902461E-5
d(College & University AND Shop & Service),9.955774966882995E-5
d(College & University AND Travel & Transport),9.922277270543983E-5
d(Event AND Food),0.0
d(Event AND Nightlife Spot),0.0
d(Event AND Outdoors & Recreation),0.0
d(Event AND Professional & Other Places),0.0
d(Event AND Residence),0.0
d(Event AND Shop & Service),0.0
d(Event AND Travel & Transport),0.0
d(Food AND Nightlife Spot),9.940936448508916E-5
d(Food AND Outdoors & Recreation),9.963869758000472E-5
d(Food AND Professional & Other Places),9.966235892225576E-5
d(Food AND Residence),9.969763188901619E-5
d(Food AND Shop & Service),9.872691356711106E-5
d(Food AND Travel & Transport),9.943185568415674E-5
d(Nightlife Spot AND Outdoors & Recreation),9.967009639174582E-5
d(Nightlife Spot AND Professional & Other Places),9.952061679064606E-5
d(Nightlife Spot AND Residence),9.964883544545094E-5
d(Nightlife Spot AND Shop & Service),9.918840880489028E-5
d(Nightlife Spot AND Travel & Transport),9.940485493445504E-5
d(Outdoors & Recreation AND Professional & Other Places),9.981802504821734E-5
d(Outdoors & Recreation AND Residence),9.955135727554123E-5
d(Outdoors & Recreation AND Shop & Service),9.949478215385485E-5
d(Outdoors & Recreation AND Travel & Transport),9.959280907355914E-5
d(Professional & Other Places AND Residence),9.980614522046373E-5
d(Professional & Other Places AND Shop & Service),9.94832058180628E-5
d(Professional & Other Places AND Travel & Transport),9.95913811156676E-5
d(Residence AND Shop & Service),9.977115664752765E-5
d(Residence AND Travel & Transport),9.988641914284924E-5
d(Shop & Service AND Travel & Transport),9.94474221268085E-5
